lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd,discount_pct,age,gender,income_band,loyalty_tier,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,total_sessions,total_revenue,preferred_device,predicted_prob,priority_tier
L504415,C101594,MKT2027,2025-04-21,Google,/landing-a,10,44.0,North West,True,2025-05-21,10.45,10.0,43.0,male,Upper-Middle,gold,5.5,196.25,0.0,0.0,4.0,0.0,mobile,0.74,High
L504416,C101379,MKT2031,2025-10-23,Meta,/quiz,10,56.0,North West,False,,12.82,10.0,28.0,male,Middle,gold,4.571428571428571,121.85714285714286,2.0,1.0,7.0,0.0,mobile,0.10666666666666667,Low
L504417,C102257,MKT2032,2025-11-06,Google,/landing-a,10,45.0,North Central,True,2025-11-18,15.12,10.0,35.0,male,High,silver,6.666666666666667,364.3333333333333,0.0,0.0,6.0,82.07,tablet,0.7266666666666667,High
L504418,C100306,MKT2034,2025-07-01,Meta,/quiz,20,65.0,South West,True,2025-07-21,17.22,20.0,41.0,female,Upper-Middle,gold,4.666666666666667,224.0,2.0,2.0,6.0,27.62,desktop,0.56,Medium
L504419,C101197,MKT2011,2025-05-01,CRM,/promo-summer,5,50.0,North West,False,,2.85,5.0,35.0,female,Upper-Middle,gold,6.4,317.0,4.0,1.0,5.0,0.0,mobile,0.11333333333333333,Low
L504420,C100783,MKT2021,2025-12-10,Partner,/bundle-offer,10,47.0,South West,False,,10.74,10.0,37.0,male,Middle,bronze,6.25,217.875,2.0,1.0,8.0,295.48,tablet,0.1,Low
L504421,C100027,MKT2005,2025-02-23,google,/bundle-offer,0,46.0,North West,False,,$12.75,0.0,35.0,male,Lower-Middle,bronze,7.1,259.9,2.0,1.0,10.0,0.0,tablet,0.13333333333333333,Low
L504422,C100243,MKT2019,2025-07-20,Meta,/new-arrivals,10,5.0,South East,True,2025-08-15,$9.22,10.0,55.0,female,Middle,silver,6.4,256.0,6.0,0.0,10.0,33.84,desktop,0.6933333333333334,High
L504423,C100039,MKT2006,2025/03/04,Meta,/quiz,10,39.0,North Central,False,,17.93,10.0,42.0,male,Upper-Middle,silver,5.8,211.0,1.0,1.0,5.0,0.0,tablet,0.48,Medium
L504424,C101562,MKT2014,2025-10-16,Google,/quiz,10,33.0,South West,False,,11.49,10.0,35.0,non-binary,Upper-Middle,bronze,4.25,223.0,1.0,0.0,4.0,99.66,mobile,0.24,Low
L504425,C101450,MKT2008,2025-04-19,Meta,/bundle-offer,20,55.0,South West,False,,19.32,20.0,26.0,male,Lower-Middle,silver,5.4,252.1,5.0,2.0,10.0,135.99,desktop,0.5066666666666667,Medium
L504426,C100227,MKT2005,2025-03-12,Meta,/quiz,0,46.0,South West,True,2025-04-07,16.08,0.0,37.0,male,Middle,bronze,6.75,235.0,4.0,2.0,8.0,0.0,desktop,0.45607975398118694,Medium
L504427,C102122,MKT2002,2025-02-15,Google,/bundle-offer,0,46.0,South South,False,,12.94,0.0,29.0,male,High,gold,5.571428571428571,255.1428571428571,1.0,0.0,7.0,95.54,mobile,0.46,Medium
L504428,C100254,MKT2002,2025-02-02,Google,/promo-summer,10,44.0,South West,False,,18.95,10.0,45.0,female,Upper-Middle,bronze,5.571428571428571,158.42857142857142,2.0,1.0,7.0,92.34,tablet,0.2,Low
L504429,C101605,MKT2018,2025-07-11,Meta,/bundle-offer,5,26.0,South West,False,,18.84,5.0,40.0,male,Middle,silver,6.5,171.16666666666666,2.0,1.0,6.0,0.0,desktop,0.1,Low
L504430,C100701,MKT2012,2025-06-12,Partner,/landing-b,20,48.0,South East,True,2025-07-03,$10.24,20.0,39.0,female,Upper-Middle,bronze,5.428571428571429,185.1428571428571,4.0,1.0,7.0,0.0,tablet,0.7666666666666667,High
L504431,C101743,MKT2014,07/10/2025,Google,/landing-a,10,50.0,North Central,False,,19.2,10.0,37.0,female,Low,bronze,4.375,157.0,2.0,1.0,8.0,68.51,mobile,0.18666666666666668,Low
L504432,C100800,MKT2035,2025-11-29,Google,/promo-summer,0,48.0,North Central,True,2025/11/30,18.89,0.0,31.0,male,Upper-Middle,bronze,5.5,255.5,3.0,1.0,8.0,0.0,mobile,0.3333333333333333,Medium
L504433,C100980,MKT2010,2025-04-08,Google,/bundle-offer,5,47.0,North Central,True,2025-04-19,14.18,5.0,41.0,male,Upper-Middle,bronze,5.875,249.875,2.0,1.0,8.0,0.0,mobile,0.24,Low
L504434,C101860,MKT2032,2025-11-03,Google,/landing-b,0,48.0,South West,False,,15.07,0.0,27.0,non-binary,Low,bronze,4.285714285714286,254.57142857142856,4.0,2.0,7.0,0.0,mobile,0.15333333333333332,Low
L504435,C101381,MKT2004,2025-09-03,Partner,/landing-a,0,46.0,North Central,False,,19.06,0.0,18.0,female,Lower-Middle,gold,4.4,185.6,1.0,0.0,5.0,46.45,tablet,0.14666666666666667,Low
L504436,C101258,MKT2016,2025-06-04,CRM,/landing-a,15,44.0,North West,True,2025-07-01,7.16,15.0,34.0,male,Middle,silver,5.625,218.5,4.0,2.0,8.0,0.0,mobile,0.74,High
L504437,C100875,MKT2020,2025-05-02,CRM,/bundle-offer,0,25.0,North Central,True,2025/05/21,5.51,0.0,40.0,female,Low,bronze,5.625,183.125,2.0,1.0,8.0,0.0,mobile,0.7,High
L504438,C101826,MKT2022,2025-08-09,CRM,/promo-summer,10,59.0,South South,False,,9.09,10.0,34.0,female,Middle,bronze,5.666666666666667,240.83333333333337,5.0,3.0,6.0,37.33,tablet,0.14,Low
L504439,C102307,MKT2023,2025-08-11,CRM,/promo-summer,0,50.0,North Central,True,31/08/2025,$4.55,0.0,40.0,female,Lower-Middle,gold,5.571428571428571,205.28571428571428,1.0,1.0,7.0,109.78,mobile,0.76,High
L504440,C101571,MKT2016,2025-06-07,CRM,/landing-b,10,53.0,South East,True,2025-06-22,2.81,10.0,43.0,female,High,bronze,5.428571428571429,197.125,1.0,0.0,8.0,0.0,mobile,0.72,High
L504441,C100838,MKT2015,2025-05-19,Google,/promo-summer,20,42.0,South South,False,,17.45,20.0,21.0,female,Middle,bronze,7.75,262.0,2.0,1.0,4.0,0.0,tablet,0.2,Low
L504442,C102176,MKT2009,2025-03-29,Creator,/bundle-offer,0,22.0,North Central,True,2025-04-23,16.86,0.0,20.0,male,Upper-Middle,bronze,5.142857142857143,177.0,2.0,0.0,7.0,0.0,mobile,0.76,High
L504443,C101117,MKT2012,"Jun 08, 2025",Partner,/bundle-offer,0,9.0,North West,False,,$10.64,0.0,37.0,female,Lower-Middle,bronze,5.333333333333333,200.77777777777777,5.0,2.0,9.0,26.67,mobile,0.11333333333333333,Low
L504444,C102343,MKT2031,2025-10-24,Meta,/landing-b,0,5.0,South South,False,,$9.45,0.0,20.0,male,Low,silver,5.625,281.25,7.0,3.0,16.0,108.05,mobile,0.19333333333333333,Low
L504445,C100260,MKT2028,2025-10-05,Google,/landing-a,10,43.0,South South,False,,USD 14.16,10.0,43.0,female,Lower-Middle,bronze,5.8,232.4,3.0,0.0,5.0,114.41,mobile,0.4533333333333333,Medium
L504446,C100773,MKT2004,2025-09-02,Partner,/bundle-offer,15,5.0,North West,False,,10.15,15.0,38.0,non-binary,Middle,bronze,4.142857142857143,242.57142857142856,1.0,0.0,7.0,129.5,desktop,0.04666666666666667,Low
L504447,C100480,MKT2005,2025-02-23,Meta,/landing-b,20,23.0,South South,True,2025-03-20,$13.49,20.0,30.0,male,Low,silver,4.5,207.75,1.0,1.0,4.0,0.0,tablet,0.72,High
L504448,C102375,MKT2029,2025-09-22,Google,/landing-a,0,47.0,South South,True,2025-10-18,18.78,0.0,29.0,male,Middle,silver,5.9,213.9,3.0,1.0,10.0,130.91,mobile,0.43333333333333335,Medium
L504449,C102321,MKT2006,2025-03-13,Meta,/landing-b,10,24.0,South West,False,,12.84,10.0,40.0,female,Upper-Middle,bronze,5.166666666666667,220.33333333333337,1.0,0.0,6.0,0.0,mobile,0.22666666666666666,Low
L504450,C100264,MKT2019,2025-07-19,Meta,/bundle-offer,10,10.0,South South,True,2025-08-05,13.35,10.0,18.0,female,Lower-Middle,silver,4.0,231.5,3.0,2.0,10.0,9.57,desktop,0.74,High
L504451,C101447,MKT2021,2025-12-09,Partner,/bundle-offer,15,24.0,South West,True,28/12/2025,9.12,15.0,28.0,male,Middle,bronze,5.083333333333333,255.36363636363637,3.0,0.0,12.0,119.48,tablet,0.20666666666666667,Low
L504452,C100368,MKT2034,2025-08-17,Meta,/landing-a,0,29.0,South West,True,23/08/2025,13.35,0.0,35.0,female,Middle,bronze,4.416666666666667,170.83333333333334,3.0,2.0,12.0,51.71,mobile,0.68,High
L504453,C101876,MKT2024,2025-08-14,Creator,/quiz,5,38.0,South South,False,,USD 14.25,5.0,34.0,female,Lower-Middle,bronze,5.5,229.71428571428572,7.0,6.0,14.0,0.0,mobile,0.18666666666666668,Low
L504454,C101405,MKT2001,2025-02-08,Google,/new-arrivals,0,20.0,South East,False,,$23.27,0.0,33.0,female,Lower-Middle,bronze,5.333333333333333,276.6666666666667,3.0,2.0,6.0,19.67,mobile,0.21333333333333335,Low
L504455,C100897,MKT2007,2025/03/22,Creator,/quiz,5,40.0,North Central,False,,24.21,5.0,31.0,male,Lower-Middle,gold,5.25,157.75,1.0,0.0,12.0,25.13,desktop,0.12,Low
L504456,C100686,MKT2000,2025-05-25,Meta,/promo-summer,10,48.0,North Central,True,2025-06-22,20,10.0,38.0,non-binary,Low,platinum,5.777777777777778,231.88888888888889,2.0,1.0,9.0,77.45,mobile,0.7466666666666667,High
L504457,C100487,MKT2021,2025-12-20,Partner,/landing-b,5,40.0,South West,True,2025-12-24,17.49,5.0,29.0,female,Lower-Middle,gold,6.363636363636363,246.54545454545453,5.0,2.0,11.0,69.25999999999999,desktop,0.36666666666666664,Medium
L504458,C100272,MKT2000,2025-05-06,Meta,/landing-b,10,44.0,North Central,False,,19.57,10.0,35.0,female,Middle,silver,5.5,360.0,2.0,1.0,4.0,112.44,mobile,0.16,Low
L504459,C102052,MKT2007,2025-04-16,Creator,/new-arrivals,10,34.0,South West,True,2025-04-21,23.63,10.0,29.0,female,Lower-Middle,bronze,5.0,330.2,3.0,2.0,5.0,0.0,mobile,0.78,High
L504460,C101088,MKT2032,2025-10-24,Google,/quiz,20,50.0,South South,False,,20.74,20.0,25.0,female,Low,platinum,5.6,186.6,4.0,3.0,10.0,82.66,mobile,0.24,Low
L504461,C100934,MKT2009,2025-04-19,Creator,/new-arrivals,0,51.0,South West,False,,16.14,0.0,30.0,male,Middle,bronze,6.555555555555555,238.0,5.0,3.0,9.0,0.0,tablet,0.11333333333333333,Low
L504462,C101550,MKT2022,2025-08-18,CRM,/new-arrivals,5,5.0,South West,False,,11.05,5.0,18.0,female,Middle,bronze,5.6,210.6,2.0,2.0,10.0,0.0,desktop,0.13333333333333333,Low
L504463,C100700,MKT2027,2025-04-15,Google,/landing-a,10,54.0,South West,True,2025-05-02,15.94,10.0,36.0,female,Upper-Middle,bronze,4.75,181.75,1.0,0.0,4.0,117.82,mobile,0.8066666666666666,High
L504464,C100272,MKT2016,17/06/2025,CRM,/promo-summer,20,54.0,North Central,False,,6.36,20.0,35.0,female,Middle,silver,5.5,360.0,2.0,1.0,4.0,112.44,mobile,0.11333333333333333,Low
L504465,C100089,MKT2035,12-05-2025,Google,/promo-summer,0,25.0,North West,False,,15.79,0.0,29.0,male,Lower-Middle,silver,5.571428571428571,200.8571428571429,2.0,0.0,7.0,0.0,mobile,0.15333333333333332,Low
L504466,C100009,MKT2033,2025/11/23,Programmatic,/landing-b,0,19.0,South West,False,,11.28,0.0,25.0,male,Lower-Middle,silver,6.571428571428571,254.28571428571428,3.0,3.0,7.0,172.32999999999998,mobile,0.08666666666666667,Low
L504467,C101013,MKT2006,2025-03-05,Meta,/new-arrivals,5,32.0,South West,False,,$14.74,5.0,23.0,male,Lower-Middle,silver,5.142857142857143,312.0,2.0,2.0,7.0,0.0,desktop,0.16,Low
L504468,C100373,MKT2032,2025-11-11,Google,/new-arrivals,0,10.0,South West,False,,11.39,0.0,24.0,male,Upper-Middle,silver,3.25,227.875,1.0,0.0,8.0,0.0,mobile,0.6066666666666667,Medium
L504469,C101357,MKT2019,2025-07-01,Meta,/landing-a,0,36.0,South West,True,,10.57,0.0,18.0,female,Upper-Middle,bronze,5.333333333333333,261.0833333333333,3.0,1.0,12.0,0.0,desktop,0.7466666666666667,High
L504470,C101493,MKT2009,2025-04-09,Creator,/quiz,20,46.0,South South,True,2025-04-24,9.17,20.0,39.0,male,Upper-Middle,silver,4.909090909090909,232.8181818181818,3.0,1.0,11.0,186.92,mobile,0.7933333333333333,High
L504471,C101935,MKT2007,2025-03-10,Creator,/promo-summer,5,24.0,North West,False,,20.21,5.0,30.0,female,Middle,bronze,4.0,153.75,0.0,0.0,4.0,28.26,desktop,0.06,Low
L504472,C101164,MKT2021,26/12/2025,Partner,/landing-a,15,26.0,South West,False,,13.02,15.0,58.0,female,Middle,silver,5.555555555555555,234.88888888888889,5.0,2.0,9.0,0.0,mobile,0.08666666666666667,Low
L504473,,MKT2024,"Aug 23, 2025",Creator,/bundle-offer,10,13.0,North Cntrl,True,2025-09-16,31.33,10.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,,Unknown,0.7133333333333334,High
L504474,C102330,MKT2018,08-09-2025,Meta,/quiz,15,47.0,South West,True,08-19-2025,19.01,15.0,21.0,male,Upper-Middle,platinum,6.4,240.2,5.0,3.0,10.0,153.53,mobile,0.76,High
L504475,C102189,MKT2035,2025-12-03,Google,/promo-summer,10,28.0,South West,True,2025-12-03,10.4,10.0,29.0,female,Low,silver,5.888888888888889,213.88888888888889,1.0,0.0,9.0,55.34,mobile,0.6,Medium
L504476,C102376,MKT2020,2025-06-23,CRM,/landing-b,15,24.0,North Central,False,,$2.40,15.0,38.0,male,Lower-Middle,gold,6.0,214.88888888888889,6.0,4.0,9.0,85.27,mobile,0.06666666666666667,Low
L504477,C101909,MKT2008,2025-03-29,Meta,/landing-b,0,47.0,South West,False,,$16.78,0.0,27.0,female,Lower-Middle,platinum,6.636363636363637,177.36363636363637,4.0,0.0,11.0,228.69,mobile,0.4066666666666667,Medium
L504478,C100791,MKT2010,2025-05-13,Google,/landing-a,0,11.0,North Central,True,2025-05-16,14.51,0.0,27.0,male,Lower-Middle,bronze,4.8,272.9,2.0,2.0,10.0,199.36,mobile,0.74,High
L504479,C100584,MKT2016,2025-06-13,CRM,/new-arrivals,0,64.0,South West,False,,USD 6.06,0.0,37.0,male,Lower-Middle,platinum,4.75,190.75,1.0,1.0,4.0,60.48,mobile,0.5666666666666667,Medium
L504480,C101362,MKT2020,2025-05-31,CRM,/landing-a,0,27.0,South East,True,2025-06-05,2.81,0.0,36.0,male,Middle,silver,4.916666666666667,223.58333333333337,5.0,2.0,12.0,0.0,desktop,0.7733333333333333,High
L504481,C101850,MKT2035,2025-11-29,Google,/quiz,15,22.0,North West,False,,19.98,15.0,23.0,female,Middle,bronze,6.666666666666667,261.3333333333333,4.0,4.0,9.0,0.0,desktop,0.18,Low
L504482,C101099,MKT2034,2025-10-27,Meta,/new-arrivals,0,48.0,South South,True,2025-11-10,12.44,0.0,33.0,male,High,bronze,5.0,128.8,3.0,2.0,5.0,37.72,mobile,0.66,Medium
L504483,C101745,MKT2028,2025-10-17,Google,/landing-b,10,21.0,North Central,True,2025-10-26,17.82,10.0,28.0,female,Middle,bronze,4.666666666666667,233.66666666666663,3.0,1.0,9.0,71.69,mobile,0.6733333333333333,High
L504484,C101295,MKT2009,03/04/2025,Creator,/landing-b,0,36.0,South South,False,,$27.08,0.0,36.0,male,Lower-Middle,silver,5.875,284.625,5.0,2.0,8.0,59.53999999999999,desktop,0.10666666666666667,Low
L504485,C101815,MKT2018,2025-08-10,Meta,/promo-summer,10,29.0,South South,False,,16.59,10.0,31.0,male,Lower-Middle,gold,5.0,292.0,2.0,2.0,6.0,34.15,mobile,0.4533333333333333,Medium
L504486,C101698,MKT2015,2025-06-09,Google,/promo-summer,20,43.0,South South,True,2025-06-17,18.86,20.0,31.0,female,Low,gold,4.666666666666667,257.8888888888889,2.0,1.0,9.0,170.9,mobile,0.84,High
L504487,C100450,MKT2027,2025-04-18,Google,/quiz,10,12.0,South South,False,,16.14,10.0,20.0,male,Low,silver,5.142857142857143,209.28571428571428,2.0,0.0,7.0,20.0,mobile,0.06,Low
L504488,C100165,MKT2012,"May 16, 2025",Partner,/landing-a,10,7.0,South East,False,,13.53,10.0,24.0,female,Lower-Middle,bronze,5.545454545454546,194.36363636363637,5.0,2.0,11.0,40.09,mobile,0.2866666666666667,Low
L504489,C101124,MKT2001,2025-01-28,Google,/new-arrivals,25,20.0,North West,True,2025-02-16,9.97,25.0,32.0,male,Lower-Middle,silver,5.625,186.25,2.0,1.0,8.0,101.47,mobile,0.18666666666666668,Low
L504490,C101537,MKT2032,2025-11-10,Google,/new-arrivals,10,35.0,North West,False,,$19.27,10.0,36.0,male,Upper-Middle,gold,5.333333333333333,200.91666666666663,6.0,4.0,12.0,190.12,desktop,0.16,Low
L504491,C101074,MKT2023,2025-08-11,CRM,/landing-a,0,17.0,South South,False,,5.28,0.0,42.0,male,Low,bronze,5.25,251.125,3.0,1.0,8.0,0.0,desktop,0.06666666666666667,Low
L504492,C100429,MKT2009,2025-04-05,Creator,/promo-summer,20,9.0,North Central,False,,23,20.0,29.0,male,Middle,bronze,5.125,211.0,3.0,1.0,8.0,114.71,desktop,0.13333333333333333,Low
L504493,C101950,MKT2018,2025-08-16,Meta,/bundle-offer,0,32.0,North Central,False,,USD 8.87,0.0,23.0,male,Middle,gold,4.555555555555555,237.77777777777777,3.0,2.0,9.0,136.95000000000002,desktop,0.18,Low
L504494,C102079,MKT2016,2025-06-05,CRM,/bundle-offer,10,42.0,South South,False,,16.78,10.0,23.0,male,Upper-Middle,gold,4.5,258.8333333333333,2.0,1.0,6.0,74.46,mobile,0.24666666666666667,Low
L504495,C102270,MKT2003,2025-02-01,CRM,/quiz,10,36.0,South South,True,02-10-2025,7.43,10.0,29.0,male,Middle,bronze,5.615384615384615,242.30769230769232,7.0,2.0,13.0,104.39,desktop,0.7733333333333333,High
L504496,C100149,MKT2015,"Jun 13, 2025",Google,/bundle-offer,20,46.0,South West,True,2025-06-15,24.18,20.0,27.0,male,Low,bronze,6.0,198.125,4.0,1.0,8.0,102.15,mobile,0.76,High
L504497,C100574,MKT2011,2025-04-19,CRM,/quiz,10,35.0,South South,True,2025-05-03,2.65,10.0,41.0,male,Lower-Middle,bronze,5.714285714285714,135.0,2.0,0.0,7.0,242.83,mobile,0.29333333333333333,Low
L504498,C102331,MKT2017,2025/06/25,Meta,/promo-summer,0,56.0,South South,True,2025-06-29,15,0.0,35.0,female,Upper-Middle,silver,6.0,238.0,2.0,2.0,6.0,258.65,mobile,0.7466666666666667,High
L504499,C100834,MKT2012,2025-06-13,Partner,/new-arrivals,10,39.0,South East,True,2025-06-15,13,10.0,45.0,female,Lower-Middle,gold,6.3,217.1,6.0,2.0,10.0,0.0,mobile,0.8133333333333334,High
L504500,C100200,MKT2022,2025-07-31,CRM,/bundle-offer,10,24.0,North West,False,,5.83,10.0,29.0,male,Lower-Middle,bronze,6.888888888888889,240.125,6.0,3.0,9.0,60.52,desktop,0.3,Low
L504501,C100566,MKT2000,2025-05-08,Meta,/landing-b,0,47.0,South South,False,,12.91,0.0,35.0,male,Lower-Middle,gold,6.8,328.4,1.0,0.0,5.0,0.0,mobile,0.6133333333333333,Medium
L504502,C101571,MKT2008,2025-04-17,Meta,/landing-a,10,41.0,South East,False,,USD 16.00,10.0,43.0,female,High,bronze,5.428571428571429,197.125,1.0,0.0,8.0,0.0,mobile,0.20666666666666667,Low
L504503,C100754,MKT2022,2025-08-11,CRM,/quiz,20,56.0,South South,False,,7.3,20.0,25.0,male,Middle,silver,6.444444444444445,262.8888888888889,5.0,1.0,9.0,122.53,mobile,0.09333333333333334,Low
L504504,C100204,MKT2017,2025-06-06,Meta,/landing-a,5,39.0,South South,False,,19.27,5.0,29.0,male,Middle,silver,4.4,273.6,2.0,1.0,10.0,24.68,mobile,0.1,Low
L504505,C101909,MKT2033,2025-10-29,Programmatic,/bundle-offer,0,55.0,South West,False,,$9.53,0.0,27.0,female,Lower-Middle,platinum,6.636363636363637,177.36363636363637,4.0,0.0,11.0,228.69,mobile,0.44666666666666666,Medium
L504506,,MKT2022,2025-08-07,CRM,/promo-summer,10,74.0,South West,True,24/08/2025,3.94,10.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,,Unknown,0.8466666666666667,High
L504507,C101987,MKT2010,2025-04-12,Google,/bundle-offer,5,38.0,South East,True,2025-04-18,$15.23,5.0,38.0,female,Lower-Middle,silver,5.714285714285714,195.57142857142856,4.0,2.0,7.0,105.58,mobile,0.78,High
L504508,C100044,MKT2033,2025-11-17,Programmatic,/new-arrivals,0,35.0,South West,True,2025-12-10,7.16,0.0,18.0,female,Middle,bronze,4.4,251.8,3.0,2.0,5.0,0.0,phone,0.66,Medium
L504509,C100808,MKT2027,2025-04-24,Google,/promo-summer,0,41.0,North West,False,,18,0.0,33.0,male,Low,silver,4.833333333333333,339.8333333333333,2.0,2.0,6.0,66.06,desktop,0.07333333333333333,Low
L504510,C100933,MKT2021,"Dec 25, 2025",Partner,/new-arrivals,5,41.0,North West,False,,8.33,5.0,29.0,male,High,bronze,4.25,205.5,1.0,0.0,8.0,38.42,desktop,0.11333333333333333,Low
L504511,C100771,MKT2008,2025-04-17,Meta,/landing-b,20,29.0,North Central,False,,10,20.0,18.0,female,Lower-Middle,silver,6.285714285714286,287.85714285714283,2.0,1.0,7.0,0.0,mobile,0.1,Low
L504512,C101685,MKT2026,27/09/2025,Google,/bundle-offer,10,40.0,South West,False,,$17.88,10.0,35.0,male,Lower-Middle,silver,6.0,200.1428571428571,3.0,2.0,7.0,99.59,mobile,0.4266666666666667,Medium
L504513,C101212,MKT2002,2025-02-14,Google,/bundle-offer,5,84.0,South West,True,"Mar 08, 2025",10.54,5.0,38.0,female,High,silver,5.285714285714286,226.0,3.0,2.0,7.0,321.21999999999997,mobile,0.8066666666666666,High
L504514,C102396,MKT2000,"Jun 03, 2025",Meta,/landing-a,10,18.0,North Central,False,,9.88,10.0,33.0,female,Lower-Middle,bronze,4.25,246.875,1.0,0.0,8.0,121.33,mobile,0.06,Low
L504515,C102058,MKT2015,2025/05/22,Google,/quiz,5,38.0,South West,False,,27.7,5.0,18.0,female,Lower-Middle,gold,5.0,280.77777777777777,4.0,1.0,9.0,0.0,mobile,0.12666666666666668,Low
L504516,C100550,MKT2007,2025-04-20,Creator,/landing-a,10,30.0,South West,False,,18.46,10.0,30.0,female,Middle,silver,5.0,269.5,0.0,0.0,2.0,83.68,mobile,0.12,Low
L504517,C101745,MKT2035,2025/12/16,Google,/quiz,10,17.0,North Central,False,,19,10.0,28.0,female,Middle,bronze,4.666666666666667,233.66666666666663,3.0,1.0,9.0,71.69,mobile,0.24,Low
L504518,C100311,MKT2027,2025-04-14,google,/new-arrivals,0,16.0,South East,False,,14.11,0.0,22.0,female,Lower-Middle,bronze,5.444444444444445,220.55555555555551,5.0,3.0,9.0,0.0,mobile,0.18,Low
L504519,C100555,MKT2027,2025-05-11,Google,/bundle-offer,10,34.0,South South,False,,15.2,10.0,18.0,male,Middle,gold,5.833333333333333,187.33333333333337,3.0,0.0,6.0,0.0,mobile,0.16,Low
L504520,C100601,MKT2035,2025-11-15,Google,/promo-summer,10,38.0,North Central,False,,22.25,10.0,27.0,female,Low,silver,5.0,253.0,1.0,0.0,6.0,39.23,mobile,0.10666666666666667,Low
L504521,C100571,MKT2032,2025-10-30,Google,/promo-summer,15,61.0,South West,True,2025-11-02,19.81,15.0,27.0,female,Middle,silver,5.454545454545454,218.8181818181818,2.0,1.0,11.0,32.84,mobile,0.22666666666666666,Low
L504522,C100403,MKT2006,2025-03-13,Meta,/new-arrivals,10,47.0,South South,True,"Mar 22, 2025",12.43,10.0,47.0,male,Upper-Middle,platinum,5.333333333333333,277.3333333333333,4.0,0.0,15.0,88.09,mobile,0.8066666666666666,High
L504523,C100699,MKT2008,2025-04-09,Meta,/quiz,0,0.0,North Central,False,,12.68,0.0,24.0,female,Low,bronze,5.785714285714286,181.28571428571428,9.0,5.0,14.0,0.0,mobile,0.10666666666666667,Low
L504524,C102359,MKT2029,2025-10-14,Google,/bundle-offer,0,69.0,North Central,True,06/11/2025,23.84,0.0,47.0,male,High,platinum,5.5,290.0,1.0,1.0,4.0,106.44,mobile,0.8133333333333334,High
L504525,C101540,MKT2000,2025-05-11,Meta,/promo-summer,5,45.0,South West,False,,9.73,5.0,32.0,male,Middle,silver,5.5,220.5,1.0,0.0,2.0,0.0,desktop,0.07184259837601499,Low
L504526,C101020,MKT2032,2025-11-09,Google,/bundle-offer,15,48.0,South West,False,,23.31,15.0,18.0,female,Upper-Middle,bronze,4.75,181.25,4.0,3.0,8.0,0.0,desktop,0.17333333333333334,Low
L504527,C101150,MKT2029,2025-10-07,Google,/bundle-offer,15,46.0,North Central,False,,21.09,15.0,20.0,male,Upper-Middle,silver,5.9,254.0,5.0,5.0,10.0,43.06,desktop,0.07333333333333333,Low
L504528,C101295,MKT2029,2025-10-22,Google,/bundle-offer,0,47.0,South South,False,,20.1,0.0,36.0,male,Lower-Middle,silver,5.875,284.625,5.0,2.0,8.0,59.53999999999999,desktop,0.30309781931464175,Low
L504529,C100638,MKT2024,13/08/2025,Creator,/landing-a,10,23.0,South South,False,,28.95,10.0,30.0,female,Middle,bronze,4.833333333333333,124.83333333333331,1.0,0.0,6.0,0.0,desktop,0.13333333333333333,Low
L504530,C101955,MKT2032,2025-11-02,Google,/new-arrivals,5,53.0,South South,False,,USD 15.61,5.0,35.0,female,High,silver,5.6,153.8,2.0,2.0,5.0,110.7,tablet,0.6,Medium
