customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band
C102136,Male,24,Benin City,South South,2025-06-07,Tablet,Silver,No,Low
C102137,Male,48,Lagos,South West,2024-03-26,Tablet,Bronze,Yes,Low
C102138,Female,29,Kano,North West,12-22-2024,Mobile,Bronze,Yes,Middle
C102139,Female,36,Kano,North West,2024-07-06,Mobile,Bronze,Yes,Upper-Middle
C102140,Male,32,Kano,North West,2025-02-27,Tablet,Gold,Yes,Low
C102141,Male,56,Lagos,South West,2024-06-20,Mobile,Bronze,Yes,Lower-Middle
C102142,Female,32,Jos,North Central,2025-12-17,Desktop,Bronze,Yes,Low
C102143,Male,43,Port Harcourt,South South,2025-07-26,Mobile,Bronze,No,Low
C102144,Female,42,Enugu,South East,2025-11-29,Mobile,Bronze,Yes,Lower-Middle
C102145,Female,37,Lagos,South West,"Jan 25, 2024",Mobile,Bronze,Yes,Low
C102146,Male,33,Benin City,South South,2025-04-25,Desktop,Silver,No,Lower-Middle
C102147,Female,19,Lagos,South West,2024-01-06,Mobile,Silver,Yes,Lower-Middle
C102148,Male,39,Benin City,South South,2025-03-05,Desktop,Bronze,Yes,High
C102149,F,54,Kano,North West,2025-06-05,Mobile,Bronze,Yes,Upper-Middle
C102150,Male,38,Port Harcourt,South South,2024-12-30,Desktop,Platinum,Yes,Lower-Middle
C102151,Female,52,Kano,North West,2024-07-06,Mobile,Platinum,Yes,Lower-Middle
C102152,Female,40,Ibadan,South West,09-24-2024,Mobile,Silver,Yes,Lower-Middle
C102153,Male,42,Lagos,South West,2024-08-16,Mobile,Gold,Yes,Middle
C102154,Male,29,Lagos,South West,2025-09-11,Mobile,Bronze,Yes,Upper-Middle
C102155,Male,32,Lagos,South West,2024-10-01,Tablet,Silver,Yes,Low
C102156,Non-binary,38,Abuja,North Central,2025-05-03,Mobile,Silver,Yes,Upper-Middle
C102157,Male,44,Jos,North Central,2024-04-13,Tablet,Bronze,No,Low
C102158,Male,24,Abuja,North Central,2024-09-21,Mobile,Bronze,Yes,Middle
C102159,Male,20,Enugu,South East,2025-01-08,Mobile,Bronze,0,Low
C102160,Female,32,Kano,North West,2024-10-20,Mobile,Gold,Yes,High
C102161,Female,32,Kano,North West,2025-10-01,Tablet,Bronze,Yes,Low
C102162,Female,38,Kano,North West,2025-05-04,Mobile,Silver,Yes,Lower-Middle
C102163,Female,49,Lagos,South West,2025/12/07,Desktop,Silver,Yes,Lower-Middle
C102164,Male,28,Enugu,South East,2025-03-19,Mobile,Bronze,Yes,Lower-Middle
C102165,Female,51,Port Harcourt,South South,2024-12-10,Desktop,Bronze,Yes,Middle
C102166,Female,39,Jos,North Central,2024-09-18,Mobile,Silver,No,Middle
C102167,Male,34,Lagos,South West,2024-09-01,Mobile,Bronze,Yes,Lower-Middle
C102168,Male,18,Lagos,South West,09/03/2024,Mobile,Gold,Yes,Middle
C102169,Male,47,Lagos,South West,2024-05-16,Mobile,Bronze,Yes,Middle
C102170,Female,50,Kaduna,North West,2024-06-25,Mobile,Silver,Yes,Lower-Middle
C102171,Female,38,Lagos,South West,12-19-2025,Tablet,Bronze,No,Upper-Middle
C102172,Female,38,Port Harcourt,South South,2024-06-20,Desktop,Silver,No,Lower-Middle
C102173,Male,30,Ibadan,South West,2024-10-05,Mobile,Gold,Yes,Middle
C102174,Female,18,Ibadan,South West,08/08/2025,Desktop,Platinum,Yes,High
C102175,Male,26,Abuja,North Central,"Jun 30, 2025",Mobile,Gold,No,Middle
C102176,Male,20,Jos,North Central,2025-10-25,Mobile,Bronze,Yes,Upper-Middle
C102177,Female,0,Ibadan,South West,2025-03-14,Mobile,Silver,Yes,Low
C102178,Male,25,Lagos,South West,2025-12-11,Mobile,Gold,Yes,Low
C102179,Non-binary,28,Benin City,South South,2025-03-05,Mobile,Bronze,Yes,Low
C102180,Female,38,Lagos,South West,2025-01-31,Mobile,Silver,No,Middle
C102181,Male,45,Kano,North West,2024-06-17,Tablet,Silver,Yes,Middle
C102182,Female,31,Lagos,South West,2024-01-01,Mobile,Bronze,Yes,Middle
C102183,Non-binary,41,Jos,North Central,2025/07/26,Mobile,Bronze,Yes,Middle
C102184,Male,30,Lagos,South West,2024-04-06,Tablet,Bronze,Yes,Low
C102185,Male,30,Abuja,North Central,2025-04-23,Mobile,Silver,Yes,Upper-Middle
C102186,Female,36,Lagos,South West,2025-03-03,Mobile,Platinum,Yes,Low
C102187,Female,27,Benin City,South South,2024-09-12,Mobile,Bronze,Yes,Upper-Middle
C102188,Female,35,Port Harcourt,South South,2025-06-30,Mobile,Gold,No,High
C102189,Female,29,Ibadan,South West,2024-10-14,Mobile,Silver,Yes,Low
C102190,Female,25,Ibadan,South West,2025-04-29,Mobile,Silver,Yes,Low
C102191,Female,27,Benin City,South South,2024-04-26,Desktop,Silver,No,High
C102192,Male,47,Abuja,North Central,2024-07-04,Mobile,Bronze,Yes,Middle
C102193,Non-binary,35,Abuja,North Central,2024-10-24,Mobile,Platinum,Yes,Middle
C102194,Female,29,Abuja,North Central,2024-03-24,Mobile,Bronze,Yes,Upper-Middle
C102195,Female,35,Lagos,South West,2025-12-15,Mobile,Bronze,No,Middle
C102196,Female,26,Kano,North West,02-04-2024,Mobile,Bronze,No,Upper-Middle
C102197,Female,29,Jos,North Central,2024/02/05,Desktop,Gold,Yes,Upper-Middle
C102198,Male,30,Jos,North Central,2025-08-13,Mobile,Bronze,Yes,Middle
C102199,Female,18,Calabar,South South,2024-07-22,Mobile,Silver,Yes,High
C102200,Male,31,Lagos,South West,2024-09-30,Tablet,Gold,Yes,Low
C102201,Male,37,Kano,North West,2024-03-30,Mobile,Bronze,Yes,Middle
C102202,Female,99,Lagos,South West,2024-04-09,Mobile,Silver,Yes,Middle
C102203,Female,32,Enugu,South East,2024-03-13,Tablet,Bronze,Yes,Low
C102204,Male,43,Enugu,South East,2024-02-17,Desktop,Gold,No,Middle
C102205,Male,25,Ibadan,South West,2024-12-18,Mobile,Platinum,No,Middle
C102206,Female,43,Calabar,South South,"Nov 04, 2024",Desktop,Gold,No,Lower-Middle
C102207,M,42,Ibadan,South West,2024-03-19,Mobile,Silver,Yes,High
C102208,Male,35,Benin City,South South,2025-01-29,Desktop,Gold,Yes,Lower-Middle
C102209,Female,47,Abuja,North Central,2025-06-03,Mobile,Silver,Yes,Lower-Middle
C102210,Male,26,Enugu,South East,02-18-2025,Mobile,Bronze,No,Low
C102211,Female,35,Benin City,South South,2025-04-03,Mobile,Bronze,No,Low
C102212,Female,32,Ibadan,South West,2024-03-12,Mobile,Silver,Yes,Middle
C102213,Male,26,Port Harcourt,South South,2025-09-03,Mobile,Bronze,Yes,Lower-Middle
C102214,Male,30,Kaduna,North West,2025-00-11,Mobile,Bronze,Yes,Upper-Middle
C102215,Male,37,Lagos,South West,2025-11-05,Mobile,Bronze,Yes,Lower-Middle
C102216,Male,37,Kano,North West,2024-04-29,Desktop,Bronze,No,Low
C102217,Non-binary,39,Lagos,South West,2024-11-14,Mobile,Silver,Yes,Middle
C102218,Male,27,Lagos,South West,2024-10-21,Desktop,Silver,No,Upper-Middle
C102219,Male,32,Lagos,South West,2024-03-28,Mobile,Gold,Yes,Low
C102220,Female,32,Ibadan,South West,01/10/2025,Mobile,Gold,Yes,Upper-Middle
C102221,Male,27,Calabar,South South,2025-11-26,Mobile,Bronze,No,Low
C102222,Male,33,Lagos,South West,2024-02-28,Mobile,Gold,Yes,Lower-Middle
C102223,Female,18,Lagos,South West,2024-12-11,Mobile,Silver,Yes,Middle
C102224,Male,22,Ibadan,South West,2025/08/22,Desktop,Bronze,Yes,High
C102225,Male,28,Lagos,South West,2025-06-11,Mobile,Silver,No,Low
C102226,Male,29,Port Harcourt,South South,2024-06-23,Desktop,Platinum,Yes,Upper-Middle
C102227,Female,39,Ibadan,South West,2024-11-04,Mobile,Gold,Yes,Low
C102228,Female,28,Lagos,South West,2025-06-15,Tablet,Gold,No,High
C102229,Female,48,Jos,North Central,2025-05-16,Mobile,Gold,No,Upper-Middle
C102230,Male,99,Port Harcourt,South South,2024-11-07,Mobile,Silver,Yes,Middle
C102231,Male,50,Benin City,South-West,19/04/2025,Mobile,Gold,TRUE,Upper-Middle
C102232,Female,24,Lagos,South West,2024-06-29,Mobile,Bronze,No,Lower-Middle
C102233,female ,22,Calabar,South South,2024-04-08,Tablet,Bronze,No,Lower-Middle
C102234,Male,26,Lagos,South West,2024-03-13,Mobile,Bronze,Yes,Upper-Middle
C102235,Male,27,Ibadan,South West,2024-02-26,Desktop,Gold,No,Middle
C102236,Male,30,Lagos,South West,2025-07-12,Mobile,Silver,No,Low
C102237,Female,29,Lagos,South West,2025-02-24,Mobile,Platinum,Yes,Middle
C102238,Male,37,Lagos,South West,2025-05-08,Mobile,Bronze,Yes,Upper-Middle
C102239,Male,40,Port Harcourt,South South,2024-01-10,Desktop,Bronze,No,Middle
C102240,Male,23,Lagos,South West,2024-05-16,Mobile,Bronze,Yes,Middle
C102241,Male,44,Ibadan,South West,2025-01-14,Mobile,Bronze,No,Lower-Middle
C102242,Female,35,Benin City,South South,2024-09-10,Mobile,Gold,Yes,Lower-Middle
C102243,Male,33,Lagos,South West,2024-11-30,Mobile,Bronze,Yes,Lower-Middle
C102244,Female,40,Kaduna,North West,2025-08-22,Mobile,Bronze,No,Middle
C102245,Female,32,Lagos,South West,2025-04-19,Desktop,Platinum,Yes,Middle
C102246,Female,46,Benin City,South South,2024-07-16,Mobile,Gold,Yes,Low
C102247,Female,22,Abjua,South East,2024-09-24,Desktop,Silver,Yes,Middle
C102248,Female,44,Benin City,South South,2025-01-13,Mobile,Bronze,Yes,High
C102249,Female,29,Lagos,South West,2024-08-15,Mobile,Gold,No,Low
C102250,Male,39,Lagos,South West,2024-12-20,Mobile,Bronze,No,Lower-Middle
C102251,Female,29,Lagos,South West,2025/04/20,Mobile,Bronze,Yes,Lower-Middle
C102252,Male,48,Lagos,South West,2024-06-05,Mobile,Bronze,Yes,Low
C102253,Male,36,Ibadan,South West,2024-03-15,Mobile,Bronze,Yes,Lower-Middle
C102254,Non-binary,40,Calabar,South South,2025-07-23,Mobile,Bronze,Yes,Middle
C102255,Male,23,Port Harcourt,South South,2024/01/02,Mobile,Bronze,Yes,Middle
C102256,Male,19,Kaduna,North West,"Sep 17, 2024",Desktop,Bronze,Yes,Middle
C102257,Male,35,Abuja,North Central,2024-05-12,Tablet,Silver,Yes,High
C102258,Female,47,Calabar,South South,2024-12-02,Mobile,Bronze,Yes,Lower-Middle
C102259,Male,34,Port Harcourt,South South,2025-10-22,Mobile,Silver,Yes,Lower-Middle
C102260,Female,20,Lagos,South West,2024-11-22,Mobile,Silver,Yes,Lower-Middle
C102261,Female,48,Lagos,South West,11-24-2025,Mobile,Silver,No,High
C102262,Male,28,Lagos,South West,2025-02-09,Mobile,Platinum,No,Low
C102263,Male,40,Lagos,South West,23/09/2024,Mobile,Silver,Yes,Upper-Middle
C102264,Female,25,Jos,North Central,2024-08-13,Desktop,Bronze,Yes,Middle
C102265,Male,26,Kaduna,North West,2024/07/21,Mobile,Bronze,No,Middle
C102266,Male,35,Lagos,South West,2025-06-11,Mobile,Gold,No,Low
C102267,Female,18,Benin City,South South,2024-11-14,Desktop,Silver,Yes,Low
C102268,Female,24,Ibadan,South West,27/03/2025,Mobile,Gold,No,Low
C102269,Male,29,Lagos,South West,2024-02-12,Desktop,Silver,Yes,Low
C102270,Male,29,Calabar,South South,2025-01-04,Desktop,Bronze,Yes,Middle
C102271,Male,18,Abuja,North Central,2024-01-20,Mobile,Bronze,No,High
C102272,Male,43,Benin City,South South,2024-08-01,Mobile,Bronze,Yes,Middle
C102273,Female,31,Port Harcourt,South South,2025-06-07,Desktop,Silver,Yes,Middle
C102274,Female,31,Ibadan,South West,2024-07-03,Desktop,Bronze,Yes,Upper-Middle
C102275,Female,18,Calabar,South South,2025-03-25,Mobile,Bronze,Yes,Middle
C102276,Male,32,Kaduna,North West,03-29-2024,Mobile,Gold,Yes,Middle
C102277,Female,38,Abuja,North Central,2025-03-12,Desktop,Silver,Yes,Middle
C102278,Male,40,Kano,North West,2025-06-06,Mobile,Gold,Yes,Low
C102279,Male,38,Ibadan,South West,05-27-2024,Mobile,Bronze,Yes,Upper-Middle
C102280,Male,32,Abuja,North Central,10-22-2025,Mobile,Gold,Yes,High
C102281,Female,30,Benin City,South South,2025-07-05,Mobile,Bronze,Yes,Lower-Middle
C102282,Female,34,Abuja,North Central,2025-01-13,Mobile,Silver,Yes,Lower-Middle
C102283,Male,38,Enugu,South East,2025-08-30,Mobile,Silver,Yes,Middle
C102284,Female,30,Abuja,North Central,2025-05-24,Mobile,Bronze,No,Low
C102285,Male,30,Lagos,South West,2025-01-26,Tablet,Gold,No,Middle
C102286,Male,36,Enugu,South East,2024-06-23,Desktop,Gold,Yes,Middle
C102287,Female,30,Lagos,South West,2024-05-08,Desktop,Gold,Yes,Low
C102288,Female,35,Kano,North West,2025-10-07,Mobile,Silver,No,High
C102289,Female,33,Enugu,South East,2024-10-22,Desktop,Bronze,No,Low
C102290,Male,24,Kaduna,North West,05/01/2025,Mobile,Gold,Yes,Upper-Middle
C102291,Male,46,Calabar,South South,2025-09-04,Mobile,Silver,Yes,Middle
C102292,Male,38,Abuja,North Central,2024-11-23,Mobile,Bronze,Yes,Upper-Middle
C102293,Female,24,Port Harcourt,South South,2024-06-19,Mobile,Bronze,No,Lower-Middle
C102294,Female,24,Kano,North West,2025-05-04,Mobile,Bronze,Yes,Lower-Middle
C102295,Male,28,Lagos,South West,2025-01-08,Mobile,Silver,No,Low
C102296,Female,27,Calabar,South South,2024-04-15,Mobile,Silver,Yes,Lower-Middle
C102297,Female,23,Kano,North West,2024-07-31,Mobile,Silver,Yes,Lower-Middle
C102298,Female,34,Kano,North West,02-10-2025,Mobile,Platinum,Yes,Lower-Middle
C102299,Female,29,Benin City,South South,2024-06-06,Desktop,Bronze,Yes,Low
C102300,Female,24,Ibadan,South West,2024-09-02,Mobile,Silver,Yes,High
C102301,Male,46,Lagos,South West,2025-05-27,Mobile,Bronze,No,Upper-Middle
C102302,Female,29,Lagos,South West,2025-10-31,Mobile,Bronze,No,Middle
C102303,Female,35,Abuja,North Central,2024-10-30,Desktop,Platinum,Yes,Low
C102304,Female,20,Lagos,South West,07-27-2025,Tablet,Bronze,Yes,Middle
C102305,Male,22,Kano,North West,2024-01-31,Mobile,Bronze,Yes,High
C102306,Female,23,Lagos,South West,2025-07-12,Mobile,Silver,No,Upper-Middle
C102307,Female,40,Jos,North Central,2024-10-06,Mobile,Gold,Yes,Lower-Middle
C102308,Male,38,Lagos,South West,2025-10-24,Mobile,Gold,Yes,Middle
C102309,Female,30,Abuja,North Central,07-24-2024,Mobile,Gold,No,Middle
C102310,Male,29,Enugu,South East,2024-10-06,Desktop,Silver,Yes,Lower-Middle
C102311,Male,35,Kano,North West,2025-10-25,phone,Silver,Yes,Lower-Middle
C102312,Male,24,Port Harcourt,South South,2025-12-05,Mobile,Gold,No,High
C102313,Male,30,Kaduna,North West,2024-01-30,TAB,Silver,Yes,Low
C102314,Female,40,Port Harcourt,South South,2025/11/04,Desktop,Silver,Yes,Middle
C102315,Male,24,,South West,2024-08-06,Mobile,Bronze,Yes,Middle
C102316,Non-binary,38,Calabar,South South,2024-11-19,Desktop,Gold,Yes,Middle
C102317,Male,31,Enugu,South East,2024-04-05,Mobile,Silver,Yes,Middle
C102318,Male,34,Kaduna,North West,2025-12-11,Tablet,Bronze,Yes,Lower-Middle
C102319,Male,31,Abuja,North Central,"Jun 04, 2024",Mobile,Bronze,Yes,Middle
C102320,Female,39,Ibadan,South West,2024-10-07,Mobile,Silver,Yes,Lower-Middle
C102321,Female,40,Lagos,South West,2025-10-15,Mobile,Bronze,No,Upper-Middle
C102322,Male,37,Lagos,South West,2025-09-24,Mobile,Bronze,No,Upper-Middle
C102323,Female,18,Calabar,South South,07-06-2025,Mobile,Bronze,No,Middle
C102324,Prefer not say,33,,South South,2025-06-03,Desktop,Silver,Yes,Upper-Middle
C102325,Male,42,Lagos,South West,2025-05-04,Mobile,Bronze,Yes,Low
C102326,Male,23,Kaduna,North West,2024/01/29,Mobile,Bronze,Yes,Middle
C102327,Male,18,Ibadan,South West,14/01/2025,Mobile,Bronze,No,Middle
C102328,Female,30,Kano,North West,2024-03-02,Desktop,Gold,Yes,Middle
C102329,Female,39, lagos ,South West,2024-01-01,Desktop,Bronze,Yes,Middle
C102330,Male,21,Ibadan,South West,2024-10-27,Mobile,Platinum,Yes,Upper-Middle
C102331,Female,35,Port Harcourt,South South,2025-06-16,Mobile,Silver,Yes,Upper-Middle
C102332,Male,29,Abuja,North Central,2025-07-30,Mobile,Bronze,Yes,High
C102333,Male,32,Lagos,South West,2024-08-17,Mobile,Platinum,Yes,Low
C102334,Male,36,Enugu,South East,2025-12-08,Mobile,Bronze,Yes,Upper-Middle
C102335,Female,30,Kaduna,North West,2025-02-20,Desktop,Bronze,No,Low
C102336,Female,27,Benin City,South South,2025-05-10,Mobile,Gold,Yes,Lower-Middle
C102337,Female,33,Abuja,North Central,2025-01-16,Desktop,Silver,Yes,Low
C102338,Male,46,Kano,North West,2025-06-02,Mobile,Bronze,Yes,Middle
C102339,Female,37,Port Harcourt,South South,2025-09-30,Tablet,Bronze,Yes,Middle
C102340,Female,38,Lagos,South West,2025-05-27,Mobile,Silver,Yes,Low
C102341,Female,24,Kano,North West,2024-04-08,Mobile,Bronze,Yes,Middle
C102342,Female,27,Kano,North West,"Oct 22, 2024",Mobile,Bronze,Yes,Middle
C102343,Male,20,Calabar,South South,2025-02-06,Mobile,Silver,Yes,Low
C102344,Male,40,Enugu,South East,2025-08-22,Desktop,Bronze,No,Middle
C102345,Male,41,Lagos,South West,2024-05-17,Desktop,Gold,No,Upper-Middle
C102346,Male,36,Abuja,North Central,2024-07-22,Mobile,Silver,Yes,Upper-Middle
C102347,Female,39,Lagos,South West,2024-10-06,Desktop,Silver,Yes,Middle
C102348,Female,120,Lagos,South West,2024-09-13,Mobile,Silver,Yes,Lower-Middle
C102349,Male,29,Ibadan,South West,2025-11-29,Desktop,Bronze,Yes,Lower-Middle
C102350,Male,43,Lagos,South West,2024/01/14,Mobile,Bronze,Yes,Lower-Middle
C102351,Female,29,Lagos,South West,2025-10-25,Desktop,Silver,Yes,Upper-Middle
C102352,Female,41,Kano,North West,06/11/2024,Desktop,Bronze,Yes,Lower-Middle
C102353,Male,47,Jos,North Central,2025-07-30,Desktop,Silver,Yes,Upper-Middle
C102354,Male,22,Enugu,South East,2024-06-04,Mobile,Silver,No,Middle
C102355,Female,24,Lagos,S/South,2024-11-23,Tablet,Bronze,Yes,Lower-Middle
C102356,Female,47,Abuja,North Central,2025-04-29,Desktop,Bronze,No,Middle
C102357,Female,41,Lagos,South West,2025-04-17,Mobile,Silver,No,Middle
C102358,Male,46,Port Harcourt,South South,2025-11-15,Desktop,Silver,No,Lower-Middle
C102359,Male,47,Jos,North Central,2024-11-27,Mobile,Platinum,Yes,High
C102360,Male,30,Lagos,South West,2024-04-24,Mobile,Bronze,No,Lower-Middle
C102361,Male,50,Kaduna,North Cntrl,2024-01-15,Mobile,Bronze,No,Upper-Middle
C102362,Male,45,Ibadan,South West,2024-03-19,Mobile,Platinum,No,Upper-Middle
C102363,Female,41,Ibadan,South West,2024-05-08,Mobile,Bronze,No,Middle
C102364,Female,35,Enugu,South East,2025-05-16,Mobile,Silver,Yes,Upper-Middle
C102365,Male,29,Abuja,North Central,2025-03-11,Mobile,Gold,Yes,Middle
C102366,Male,26,Abuja,North Central,2025-01-30,Desktop,Gold,Yes,Middle
C102367,Female,20,Kaduna,North West,2024-08-07,Mobile,Bronze,No,Low
C102368,Male,25,Lagos,South West,2024-07-12,Tablet,Silver,Yes,Upper-Middle
C102369,Female,25,Lagos,South West,2025-02-08,Desktop,Bronze,Yes,Upper-Middle
C102370,Female,34,Port Harcourt,South South,09-14-2024,Tablet,Platinum,Yes,Middle
C102371,Male,26,Port Harcourt,South South,2025-03-17,Desktop,Silver,N,Middle
C102372,Male,18,Abuja,North Central,2024-04-10,Mobile,Platinum,No,Middle
C102373,Female,34,Abuja,North Central,2024-12-31,Mobile,Silver,No,Low
C102374,Female,18,Jos,North Central,2025-04-18,Mobile,Bronze,Yes,Upper-Middle
C102375,Male,29,Port Harcourt,South South,2024-03-17,Mobile,Silver,No,Middle
C102376,Male,38,Abuja,North Central,2024-01-19,Mobile,Gold,No,Lower-Middle
C102377,Female,19,Kaduna,North West,2025-03-01,Mobile,Gold,Yes,Low
C102378,Male,22,Enugu,South East,26/07/2024,Mobile,Gold,Yes,Low
C102379,Male,32,Kano,North West,"Aug 21, 2024",Mobile,Bronze,Yes,Upper-Middle
C102380,Female,44,Calabar,South South,2025-07-26,Mobile,Bronze,Yes,High
C102381,Female,31,Lagos,South West,2025-10-21,Mobile,Gold,Yes,Low
C102382,Female,28,Ibadan,South West,2024-05-23,Mobile,Bronze,No,Middle
C102383,Female,35,Enugu,South East,2025-06-14,Mobile,Bronze,No,Middle
C102384,Male,18,Calabar,South South,2024-01-21,Tablet,Silver,Yes,Upper-Middle
C102385,Female,19,Lagos,South West,04-09-2024,Mobile,Bronze,Yes,Upper-Middle
C102386,Male,38,Kaduna,North West,2025-10-31,Mobile,Gold,No,High
C102387,Female,39,Lagos,South West,2025-10-27,Mobile,Bronze,Yes,Lower-Middle
C102388,Male,38,Port Harcourt,South South,2025-12-19,Mobile,Bronze,No,Upper-Middle
C102389,Female,33,Kaduna,North West,2025-01-24,Desktop,Silver,Yes,Middle
C102390,Female,36,Kaduna,North West,12/03/2024,Desktop,Bronze,Yes,Middle
C102391,Male,18,Lagos,South West,2024-09-08,Mobile,Gold,Yes,Middle
C102392,Female,23,Abuja,North Central,15/06/2024,Desktop,Bronze,Yes,Lower-Middle
C102393,Female,29,Calabar,South South,2025-08-14,Mobile,Silver,Yes,Upper-Middle
C102394,Male,120,Benin City,South South,2025-11-19,Mobile,Bronze,Yes,Middle
C102395,Female,34,Benin City,South South,2024-08-17,Mobile,Silver,Yes,Middle
C102396,Female,33,Abuja,North Central,2024-03-04,Mobile,Bronze,No,Lower-Middle
C102397,Male,22,Ibadan,South West,2025-11-30,Desktop,Bronze,No,Low
C102398,Male,33,Abuja,North Central,2024-07-10,Desktop,Bronze,Yes,Lower-Middle
C102399,Female,36,Lagos,South West,2024-12-30,Mobile,Silver,Yes,Lower-Middle
C101348,Female,18,Lagos,South West,2024-12-30,Mobile,Bronze,Yes,Lower-Middle
C100468,Non-binary,24,Lagos,South West,2024-07-28,Mobile,Silver,No,Lower-Middle
C101463,Male,36,Lagos,South West,2024-03-25,Mobile,Bronze,Yes,High
C102267,Female,18,Lagos,South South,2024-11-14,Desktop,Silver,Yes,Low
C100943,Male,50,Lagos,South South,2025-07-28,Mobile,Silver,Yes,Lower-Middle
C100839,Female,34,Lagos,North Central,2025-09-29,Desktop,Platinum,No,Low
C100396,Female,26,Benin City,South South,2025-03-26,Mobile,Bronze,Yes,Middle
C101236,Female,33,Ibadan,South West,2025-08-24,Desktop,Silver,Yes,Upper-Middle
C100900,Female,18,Kaduna,North West,08-28-2025,Tablet,Bronze,Yes,Upper-Middle
C102190,Female,25,Ibadan,South West,2025-04-29,Mobile,Silver,Yes,Low
C101672,Male,28,Abuja,North Central,2025-06-29,Mobile,Bronze,Yes,Middle
C101215,Male,43,Kaduna,North West,2024-01-12,Mobile,Bronze,Yes,Lower-Middle
C101263,Male,38,Calabar,South South,2025-10-23,Desktop,Gold,Yes,Low
C100194,Female,35,Abuja,North Central,2024-01-13,Mobile,Gold,No,Middle
C101552,Male,31,Enugu,South East,2025-10-20,Desktop,Silver,No,Middle
