order_id,customer_id,order_date,product_category,units,revenue_usd,discount_pct,payment_type,returned_flag,marketing_channel_last_touch
O902524,C102191,2025-04-26,Beverages,3,16.27,20,Card,False,Email
O902525,C404404,2025-08-22,Baby,4,87.33,20,Transfer,False,Direct
O902526,C102193,2025-10-29,Personal Care,2,30.98,10,Transfer,False,Email
O902527,C102194,2025-03-06,Home Care,2,40.82,10,Card,False,Paid Social
O902528,C102194,2024-11-22,Baby,2,51.95,10,Transfer,False,Influencer
O902529,,2024-11-21,Snacks,1,8.06,15,Wallet,False,Organic
O902530,C102196,2025-03-12,Baby,4,113.82,0,Transfer,False,Affiliate
O902531,C102196,2024-11-26,Baby,2,53.34,10%,card,False,Paid Social
O902532,C102197,2025-04-16,Personal Care,2,33.63,5,Card,False,Paid Search
O902533,C102197,2025-06-13,Snacks,-1,41.57,0,Transfer,False,email
O902534,C102197,2025-02-28,snacks,5,104.35,10,Wallet,False,Direct
O902535,C102199,2024-11-16,Beverages,2,12.12,0,Card,1,Affiliate
O902536,C102200,2024-10-24,Home Care,3,55.57,20,Card,False,Email
O902537,C102200,2025-02-06,Supplements,3,57.66,10,Card,True,Affiliate
O902538,C102200,2025-09-15,Beverages,3,28.87,0,Transfer,True,Direct
O902539,C102201,2025-07-20,Personal-Care,2,43.26,10,Transfer,False,Email
O902540,C102201,11-10-2024,Baby,2,52.04,-5,COD,False,Affiliate
O902541,C102201,2025-01-17,Snacks,2,23.55,0,Wallet,False,Affiliate
O902542,C102201,2025-04-23,Snacks,3,34.59,0,Cash on Delivery,False,Organic
O902543,C102201,2024-08-23,Beverages,1,7.58,20,Card,False,Organic
O902544,C102202,2025-01-12,Home Care,2,43.71,0,Card,False,Paid Search
O902545,C102203,2024-06-08,Home Care,3,68.54,0,Cash on Delivery,False,Affiliate
O902546,C102205,12-23-2024,Baby,-1,55.92,0,Transfer,False,Email
O902547,C102206,2025-12-25,Home Care,3,61.73,5,Wallet,False,Organic
O902548,C102206,2025-02-20,Personal Care,1,19.53,10,Cash on Delivery,True,Paid Social
O902549,C102207,2024-09-14,Supplements,2,43.09,10,Transfer,False,Organic
O902550,C102208,2025-08-12,Personal Care,1,17.44,15,Wallet,False,Email
O902551,C102208,2025-09-08,Snacks,4,42.85,5,Card,False,Organic
O902552,C102209,2025-07-25,Snacks,5,48.55,10,Wallet,False,Influencer
O902553,C102211,2025-06-15,Supplements,3,67.49,15,Wallet,False,Organic
O902554,C102212,2025-11-14,Home Care,2,36.81,twenty,Transfer,False,Direct
O902555,C102212,"Sep 04, 2025",Snacks,3,36.04,0,Card,False,Affiliate
O902556,C102213,2025-09-02,Supplements,2,41.74,15,Transfer,False,Paid Search
O902557,C102215,2025-10-12,Baby,2,56.9,5,Cash on Delivery,False,Influencer
O902558,C102215,2025-10-18,Home Care,4,87.73,0,Transfer,False,Email
O902559,C102216,2025-06-10,Supplements,2,46.8,10,Cash on Delivery,False,Direct
O902560,C102217,2025-10-16,Snacks,1,16.32,15,Cash on Delivery,False,Paid Social
O902561,C102218,2025-03-01,Snacks,1,$45.20,15,Wallet,False,Direct
O902562,C102219,2025-10-06,Home Care,4,90.98,0,Wallet,Y,Affiliate
O902563,C102219,"May 19, 2024",Baby Care,3,68.57,5,Wallet,False,Paid Search
O902564,C102219,2025-06-11,Snacks,3,26.9,10,Cash on Delivery,False,Paid Search
O902565,C102219,"Dec 03, 2024",home care,3,64.07,5,Transfer,False,Affiliate
O902566,C102221,2025-11-27,Home Care,3,63.32,10,Transfer,False,Paid Social
O902567,C102222,2024-12-19,Supplements,3,70.65,0,Cash on Delivery,False,Paid Social
O902568,C102223,2024-12-15,Personal Care,2,37.31,0,Transfer,False,Paid Search
O902569,C102226,2025-07-10,Snacks,2,25.57,20,Transfer,False,Email
O902570,C102227,12-12-2025,Baby,5,112.65,20,Transfer,False,Influencer
O902571,C102227,2025-10-03,Baby,2,56.77,0,Cash on Delivery,True,Affiliate
O902572,C102227,2024-04-15,Baby,2,48.13,10%,Wallet,True,Paid Social
O902573,C102227,2024-06-11,Beverages,3,27.28,15,Transfer,False,Affiliate
O902574,C102228,2025-10-29,Baby,1,27.41,0,Cash on Delivery,True,Direct
O902575,C102230,2024-10-14,Home Care,4,79.54,15,Wallet,False,Paid Social
O902576,C102231,2025-12-03,Snacks,2,19.68,10,Wallet,False,Influencer
O902577,C102232,2025-01-25,Personal Care,3,54.36,5,Transfer,False,Email
O902578,C102232,2025-07-03,Personal Care,2,23.04,15,Wallet,False,Email
O902579,C102233,2025-11-28,Baby,4,111.9,0,Wallet,False,Influencer
O902580,C102233,2025-11-01,Home Care,3,62.05,0,Transfer,False,Influencer
O902581,C102233,2025-10-22,Snacks,4,42.72,15,Card,False,Direct
O902582,C102234,2025-02-24,Personal Care,1,18.17,5,Card,False,Paid Social
O902583,C102234,2025-03-10,Home Care,1,24.73,0,Wallet,False,Paid Social
O902584,C102234,2025-12-29,Personal Care,3,50.44,0,Cash on Delivery,True,Paid Social
O902585,C102234,2025-03-26,Baby,4,94.51,20,Transfer,False,Direct
O902586,C102235,2024-06-23,Supplements,6,140.37,0,Transfer,False,Paid Social
O902587,C102235,2025-01-31,Supplements,1,21.41,0,Wallet,False,Organic
O902588,C102235,26/09/2024,Personal Care,5,87.89,0,Card,False,Affiliate
O902589,C102235,2025-07-03,Supplements,3,72.09,0,Wallet,False,Direct
O902590,C102235,2025-09-14,Snacks,1,9.33,20,Cash on Delivery,False,Influencer
O902591,C102237,2025-07-30,Baby,3,78.24,5,Transfer,False,Paid Social
O902592,C102238,"Nov 16, 2025",Supplements,3,55.04,20,Card,False,Organic
O902593,C102241,2025-02-16,Supplements,1,20.86,0,Wallet,False,Affiliate
O902594,,2025-12-10,Snacks,4,45.13,10,Transfer,False,Influencer
O902595,C102242,2025-07-04,Home Care,1,20.86,0,Cash on Delivery,False,Email
O902596,C102242,2025-06-26,Supplements,2,50.03,0,Transfer,False,Paid Social
O902597,C102242,2025-10-08,Snacks,2,19.76,0,Card,False,Direct
O902598,C102243,2025-12-26,Supplements,3,69.89,0,Card,False,Paid Search
O902599,C102244,2025-10-24,Supplements,3,76.73,0,Wallet,False,Direct
O902600,C102246,2025-07-11,Personal Care,2,25.25,15,Wallet,False,Email
O902601,C102246,2025-09-20,Baby,4,95.04,20,Wallet,True,Affiliate
O902602,C102247,2025-10-26,Baby,4,96.91,15,Cash on Delivery,False,Paid Search
O902603,C102247,2025-04-08,Beverages,4,32.5,0,Cash on Delivery,False,Direct
O902604,C102247,2025-09-17,Home Care,3,52.29,20,Card,False,Paid Social
O902605,C102247,2024-12-11,Beverages,1,9.23,0,Cash on Delivery,False,Email
O902606,C102247,2025-12-20,Snacks,1,11.95,20,Wallet,False,Direct
O902607,C102248,2025-02-01,Personal Care,3,55.93,0,Wallet,False,Direct
O902608,C102248,2025-09-01,Personal Care,1,19.45,15,Card,False,Paid Search
O902609,C102249,2024-10-04,Baby,3 ,41.09,15,Cash on Delivery,False,Paid Social
O902610,C102249,2024-11-25,Home Care,4,71.3,20,Transfer,False,Influencer
O902611,C102250,2025-01-30,Personal Care,4,72.18,0,Wallet,False,Direct
O902612,C102250,31/12/2025,Supplements,2,44.5,10,Cash on Delivery,False,Paid Social
O902613,C102252,10-26-2025,Snacks,1,9.74,5,Card,False,Affiliate
O902614,C102253,2024-03-17,Snacks,5,60.12,5,Cash on Delivery,False,Influencer
O902615,C102253,2024-10-08,Beverages,4,28.94,15,Card,False,Email
O902616,C102255,2025-07-04,Baby,1,25.71,0,Cash on Delivery,False,Email
O902617,C102257,2025-12-22,Home Care,5,82.07,20,Wallet,False,Influencer
O902618,C102258,2024-08-19,Beverages,1,4.81,5,Cash on Delivery,False,Paid Search
O902619,C102258,2025-02-26,Supplements,5,121.62,-5,Card,False,Influencer
O902620,C102260,"Jul 22, 2025",Beverages,4,25.91,20,Transfer,False,Paid Search
O902621,,2025/12/03,Supplements,5,113.16,5,wallet ,False,Influencer
O902622,C102261,2025-12-04,Baby,5,125.47,10,Transfer,1,Direct
O902623,C102264,2025-07-13,Beverages,3,19.93,20,Cash on Delivery,False,Influencer
O902624,C102264,2025-08-07,Snacks,5,57.87,15,Wallet,False,Direct
O902625,C102267,2024-11-29,Snacks,4,39.3,15,Card,False,Email
O902626,C102267,2025-03-16,Supplements,2,45.86,5,Transfer,False,Affiliate
O902627,C102270,2025-08-02,Home Care,3,67.7,5,Cash on Delivery,False,Paid Search
O902628,C102270,2025-06-26,Snacks,3,36.69,5,Cash on Delivery,False,Direct
O902629,C102273,2025-10-18,Personal Care,4,67.43,10,Wallet,False,Paid Search
O902630,C102273,2025-11-08,Snacks,1,6.74,5,Card,False,Influencer
O902631,C102274,2024-07-23,Beverages,1,7.51,5,Card,False,Email
O902632,C102274,2024-04-05,Baby,3,68.72,15,Cash on Delivery,False,Influencer
O902633,C102276,2025-12-14,Home Care,,52.88,15,Wallet,False,Direct
O902634,C102278,"Aug 05, 2025",Snacks,2,25.64,0,Cash on Delivery,False,Paid Search
O902635,C102279,2025-10-13,Beverages,4,33.3,10,Transfer,False,Email
O902636,C102279,"Oct 01, 2025",Supplements,1,23.5,5,Transfer,False,Direct
O902637,C102282,2025-10-30,Baby,1,20.01,10,Wallet,False,Direct
O902638,C102285,2025-08-06,Snacks,4,46.01,10,Card,False,Organic
O902639,C102285,2025-06-07,Beverages,3,26.42,10,Transfer,True,Affiliate
O902640,C102286,2024-07-14,Home Care,1,16.15,20,cash,False,Paid Social
O902641,C102286,2025-09-06,Baby,2,52.81,0,Transfer,False,Email
O902642,C102287,2024-10-12,Beverages,2,17.85,15,Wallet,False,Affiliate
O902643,C102287,2025/12/14,Home Care,4,87.57,5,Transfer,False,Direct
O902644,C102287,2024-12-13,Personal Care,3,38.89,20,Cash on Delivery,False,Organic
O902645,C102290,2025-10-16,Baby,3,-12,0,Transfer,False,Paid Social
O902646,C102290,2025-08-18,Beverages,1,10.69,10,COD,False,Paid Search
O902647,C404404,2025-09-30,Snacks,2,17.89,20,Card,True,Influencer
O902648,C102292,2025-12-20,Personal Care,5,75.81,15,Transfer,False,Organic
O902649,C102292,2025-11-22,Beverages,4,31.55,0,Transfer,False,Affiliate
O902650,C102293,2025-09-01,snacks,1,21.02,20,Cash on Delivery,False,Paid Search
O902651,C102294,2025-09-30,Supplements,3,55.82,20,Card,False,Direct
O902652,C102296,2025-08-10,Supplements,2,-12,20,Wallet,False,Paid Search
O902653,C102297,"Aug 20, 2024",Beverages,4,37.34,0,Transfer,False,Email
O902654,C102300,2025-05-12,Snacks,3,31.15,15,Card,False,Direct
O902655,C102300,2025-06-22,Beverages,3,21.26,0,Cash on Delivery,False,Direct
O902656,C102300,2025-01-02,Supplements,3,71.92,5,Wallet,False,Direct
O902657,C102301,2025-06-04,Supplements ,3,38.04,5,Wallet,False,Paid Search
O902658,C102303,2025-05-15,Baby,4,111.09,0,Cash on Delivery,False,Paid Social
O902659,C102303,2025-06-13,Beverages,2,17.19,10,Transfer,Y,Influencer
O902660,C102303,2025-08-12,Personal Care,6,"1,234.50",5,Card,False,Paid Social
O902661,C102304,2025-12-25,Home Care,3,65.95,0,Transfer,False,Email
O902662,C102305,2024-04-23,Baby Care,3,39.41,0,Cash on Delivery,False,Paid Search
O902663,C102305,2025/10/26,Snacks,7,88.33,0,Transfer,True,Direct
O902664,C102305,2024-10-31,Baby,,21.9,15,Wallet,False,Paid Social
O902665,C102307,2025-11-11,Snacks,5,49.17,20,Card,False,Paid Search
O902666,C102307,2025-06-17,Beverages,0,60.61,0,Wallet,False,Email
O902667,C102308,2025-11-15,Home Care,3,66.97,0,Wallet,False,Organic
O902668,C102309,2025-05-28,Home Care,1,21.75,10,Card,False,Direct
O902669,C102309,2025-02-15,Supplements,6,110.62,20,Transfer,False,Paid Search
O902670,C102312,2025-11-28,Personal Care,3,47.92,15,Transfer,False,Influencer
O902671,C102313,2025-01-07,Supplements,3,63.4,10,Cash on Delivery,False,Affiliate
O902672,C102314,2025-06-29,Snacks,4,44.19,15,Card,False,Affiliate
O902673,C102316,2025-03-27,Home Care,3,59.81,10,Bank Transfer,False,Influencer
O902674,C102316,2025-12-23,Supplements,2,USD 29.99,15,Card,False,Paid Social
O902675,C102317,2025/07/03,Personal Care,2,32.26,10,Card,True,Organic
O902676,C102317,06-01-2024,Personal Care,1,10.87,5,Wallet,False,Affiliate
O902677,C102319,2025-12-30,Supplements,5,120.96,0,Transfer,False,Affiliate
O902678,C102320,"Jul 22, 2024",Home Care,3,58.72,10,Card,False,Email
O902679,C102320,2024-12-21,Baby,3,78.93,5,Wallet,False,Direct
O902680,C102323,2025-11-12,Home Care,2,41.61,0,Transfer,False,Email
O902681,C102324,2025-07-30,Home Care,1,21.67,25,Card,False,email
O902682,C102325,2025-06-19,Personal Care,4,65.36,10,Cash on Delivery,False,Email
O902683,C102326,2025/08/22,Personal Care,5,72.81,20,Transfer,False,Email
O902684,C102326,"Oct 20, 2024",Personal Care,,85.59,5,Card,Y,Paid Search
O902685,C102328,2025-02-07,Supplements,2,36.26,15,Wallet,False,Paid Search
O902686,C102328,2024-12-22,Personal Care,4,63.46,15,Card,False,Affiliate
O902687,C102328,2024-05-01,Personal Care,5,87.11,5,Transfer,False,Influencer
O902688,C102329,2024-05-26,Baby,2,55.4,10,Cash on Delivery,False,Paid Social
O902689,C102330,2025-12-16,Home Care,4,83.59,10,Card,False,Affiliate
O902690,C102330,11-27-2025,Baby,3,69.94,20,Wallet,False,Direct
O902691,C102331,2025-08-12,Personal Care,2,34.02,0,Wallet,N,Influencer
O902692,C102331,2025-08-28,Baby,6,131.69,20,Card,False,Paid Social
O902693,C102331,2025-11-15,Baby,4,92.94,20,Cash on Delivery,True,Paid Search
O902694,C102333,2024-11-04,Beverages,3,29.27,5,Transfer,False,Influencer
O902695,C102334,"Sep 16, 2025",Personal Care,2,36.21,twenty,Card,False,Organic
O902696,C102334,2025-10-24,Beverages,2,16.85,0,Cash on Delivery,False,Paid Social
O902697,,2025-07-16,Home Care,1,21.01,10,Wallet,False,Email
O902698,C102335,2025/05/31,Beverages,2,13.99,0,Transfer,False,Paid Social
O902699,C102335,2025-08-05,Beverages,4,33.63,15,Cash on Delivery,False,Email
O902700,C102337,2025-05-22,Snacks,3,29.39,10,Transfer,False,Affiliate
O902701,C102338,2025-11-17,Beverages,3,23.44,15,Card,False,Affiliate
O902702,C102339,2025-11-16,Snacks,4,39.05,20,Card,False,Paid Social
O902703,C102339,2025-10-24,Beverages,2,12.55,5,Wallet,False,Email
O902704,C102340,2025-08-23,Home Care,4,86.32,5,Cash on Delivery,True,Email
O902705,C102341,2025-10-20,Home Care,2,49.88,0,Cash on Delivery,False,Paid Social
O902706,C102342,2025-04-10,Home Care,4,87.34,0,Cash on Delivery,False,Direct
O902707,C102343,2025-09-16,Baby,3,78.06,5,Wallet,False,Email
O902708,C102343,2025-06-19,Personal Care,4,USD 29.99,20,Cash on Delivery,False,Organic
O902709,C102345,2025-03-10,Baby,1,20.53,10,Transfer,False,Affiliate
O902710,C102345,2024-08-21,Snacks,7,67.7,20,Cash on Delivery,True,Paid Search
O902711,C102346,2024-08-31,Beverages,3,26.15,0,Transfer,False,Direct
O902712,C102347,2024-12-18,Supplements,-1,72.46,0,Card,False,Affiliate
O902713,C102347,2024-07-17,Personal Care,4,70.02,0,Transfer,False,Direct
O902714,C102348,2025-05-22,Baby,4,88.88,20,Cash on Delivery,False,Organic
O902715,C102352,2025-02-05,Baby,2,56.36,0,Transfer,False,Affiliate
O902716,C102354,2025-07-06,Snacks,1,12.56,5,Cash on Delivery,False,email
O902717,C102354,"Jul 27, 2024",Snacks,3,32.57,0,Wallet,False,Influencer
O902718,C102356,2025-11-19,Home Care,3,63.49,10,Cash on Delivery,False,Influencer
O902719,C102356,2025/08/25,Baby,2,48.99,10,Wallet,False,Influencer
O902720,C102358,2025-11-22,Baby,3,70.16,15,Card,False,Paid Social
O902721,C102359,2025-02-26,home care,5,40.16,5,Transfer,False,Organic
O902722,C102359,2025-09-13,Beverages,2,19.87,5,Card,False,Influencer
O902723,C102359,06-13-2025,Home Care,2,46.41,0,Cash on Delivery,False,Paid Social
O902724,C102360,"Jun 05, 2024",Snacks,1,10.67,20,Wallet,True,Paid Search
O902725,C102361,2024-06-16,Beverages,2,14.4,20,Cash on Delivery,False,Direct
O902726,C102361,2024-04-25,Snacks,5,52.78,10,wallet ,False,Paid Search
O902727,C102361,2024-09-13,Supplements,3,60.48,15,Wallet,False,Influencer
O902728,C102361,2025-08-04,Home Care,4,67.38,20,Transfer,False,Influencer
O902729,C102362,"Jun 10, 2025",Beverages,2,15.25,10%,Cash on Delivery,False,Influencer
O902730,C102362,2025-10-12,Baby Care,2,42.78,15,Card,False,Influencer
O902731,C102366,2025-11-13,Personal Care,1,15.1,20,Card,True,Email
O902732,C102367,2024/08/06,Beverages,5,38.07,20,Transfer,False,Paid Social
O902733,C102369,2025-10-27,Beverages,3 ,5.53,15,Cash on Delivery,False,Email
O902734,C102369,2025/12/14,Baby,3,86.15,0,Cash on Delivery,False,Affiliate
O902735,C102370,2025-02-07,Personal-Care,3,71.49,0,Card,False,Email
O902736,C102370,2025-07-05,Baby,4,115.73,0,Card,False,Organic
O902737,C102370,2024-11-30,snacks,3,56.04,15,Card,False,Email
O902738,C102371,2025-06-24,Beverages,4,36.16,0,Card,False,Paid Social
O902739,C102372,2025-04-15,Beverages,1,5.52,0,Card,False,Affiliate
O902740,,2025-03-12,Supplements,3,72.86,0,Cash on Delivery,N,Email
O902741,C102373,2025-12-18,Snacks,2,20.13,10,Wallet,False,Email
O902742,C102374,2025-10-16,Beverages,4,26.63,20,Card,False,Organic
O902743,C102375,2025-09-05,Beverages,2,16.2,5,Cash on Delivery,False,Direct
O902744,C102375,2024-04-16,Baby,5,114.71,20,Transfer,False,Influencer
O902745,C102376,2024-01-25,Baby,3,85.27,0,Wallet,False,Affiliate
O902746,C102378,2025-09-09,Beverages,4,29.25,5,Cash on Delivery,False,Direct
O902747,C102378,2025-04-27,Personal Care,2,32.73,10,Transfer,False,Organic
O902748,C102379,2025/12/20,Home Care,3,63.97,0,Transfer,False,Influencer
O902749,,2025-09-14,Supplements,2,37.07,15,Card,False,Paid Search
O902750,C102381,"Oct 30, 2025",Snacks,3,35.56,0,Cash on Delivery,False,Paid Social
O902751,C102382,2025-06-30,Baby,3,82.07,0,Wallet,True,Direct
O902752,C102382,"Nov 10, 2025",Home Care,5,89.2,20,Cash on Delivery,False,Paid Search
O902753,C102383,2025-08-31,Beverages,3,25.58,0,Transfer,False,Direct
O902754,C102383,2025-08-23,Baby,5,111.74,20,Wallet,True,Paid Search
O902755,C102383,2025-10-04,Home Care,4,75.14,10,Transfer,False,Email
O902756,C102384,2025-08-23,Personal Care,2,37.63,0,Transfer,False,Paid Search
O902757,C102384,2025-01-28,Home Care,7,121.4,20,Card,False,Direct
O902758,C102385,2025-10-22,Snacks,1,5.39,20,Transfer,False,Affiliate
O902759,C102385,2025-07-09,Baby,4,92.03,20,Cash on Delivery,False,Organic
O902760,C102385,2025-01-10,Personal Care,3,47.89,15,Card,False,Influencer
O902761,C102385,2025-07-13,Supplements,5,119.96,0,Cash on Delivery,False,Paid Search
O902762,C102388,2025-12-28,Personal Care,1,22.71,0,Wallet,False,Organic
O902763,C102390,2025-03-15,Personal Care,3,54.24,-5,Transfer,False,Paid Social
O902764,C102391,2025-06-10,Beverages,4,36.5,10,Cash on Delivery,False,Paid Search
O902765,C102391,2025-11-27,Snacks,2,28.46,-5,Card,True,Affiliate
O902766,C102391,2024-10-20,Home Care,1,15.63,20,Wallet,False,Organic
O902767,C102392,2024-07-13,Personal Care,1,"1,234.50",0,Transfer,False,Email
O902768,C102395,"Jun 20, 2025",Snacks,4,50.79,0,Wallet,False,Direct
O902769,C102396,2024-04-13,Home Care,2,44.3,0,Wallet,False,Affiliate
O902770,C102396,2024-05-24,Baby,3,77.03,15,Transfer,False,Organic
O902771,C102398,2024-11-17,Home Care,1,18.19,20,Card,N,Organic
O902772,C102399,2025-05-06,Home Care,3,62.91,5,Cash on Delivery,False,Influencer
O901408,C101208,2024-09-29,Personal Care,1,17.65,0,Card,False,Paid Search
O901415,C101212,"Jul 09, 2024",Supplements,3,60.32,15,Wallet,False,Paid Search
O901623,C101400,2024-05-16,Home Care,3,66.65,0,Transfer,False,Paid Social
O900178,C100147,2024/01/27,Snacks,8,96.25,0,Card,False,Influencer
O901333,C101145,2024-04-16,Supplements,1,"1,234.50",0,Cash on Delivery,False,Paid Social
O900012,C100010,2025-06-29,Personal Care,2,35.11,0,Card,False,Organic
O900610,C100517,2025-07-27,Snacks,2,24.37,0,Transfer,False,Direct
O902224,C101939,2025-10-16,Personal Care,2,37.41,0,Wallet,False,Paid Social
O900146,C100124,2025-04-18,Home Care,-1,48.03,20,Wallet,False,Influencer
O900747,C100645,2025-07-26,Supplements,4,71.55,20,Transfer,True,Paid Search
O901125,C100975,2025-11-12,Home Care,3,62.63,5,Transfer,False,Direct
O900068,C100068,2025-02-23,Baby,2,44.71,10,Transfer,False,Paid Search
O901581,C101358,2025-06-18,Snacks,3,30.09,15,Wallet,False,Influencer
O900413,C100357,2025-02-10,Supplements,4,95.7,0,Transfer,False,Influencer
O900653,C100552,05-26-2024,Home Care,3,67.13,0,Card,False,Paid Social
O900246,C100191,2025-10-12,Personal Care,3,49.04,10,Transfer,False,Paid Social
O900852,C100741,2024-06-11,Personal Care,1,15.6,10,Transfer,False,Affiliate
O901106,C100959,2025-10-31,Home Care,4,76.22,10,Transfer,False,Organic
O901605,C101378,2025-04-11,Beverages,1,11.91,10,Transfer,0,Influencer
O900929,C100809,2025-07-03,Supplements,2,-12,20,Card,False,paid social
O900838,C100729,2025-02-03,Supplements,3,64.23,10,Transfer,False,Email
O900230,C100181,2025-09-10,Personal Care,6,79.51,20,Cash on Delivery,False,Direct
O900669,C100568,2025-04-25,Home Care,3,65.68,0,Cash on Delivery,True,Direct
