lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd
L504371,C100492,MKT2001,2025-02-08,Google,/landing-b,10,27,South East,No,,18.49
L504372,C101399,MKT2002,01-27-2025,Google,/promo-summer,0,39,South West,No,,19.27
L504373,C100998,MKT2025,2025-09-20,Meta,/landing-b,15,35,North West,No,,USD 17.32
L504374,C101551,MKT2025,2025-09-14,Meta,/landing-b,15,34,South West,No,,11.91
L504375,C101069,MKT2020,2025/04/07,CRM,/promo-summer,15,23,North West,No,,1
L504376,C100348,MKT2019,2025-08-05,Meta,/new-arrivals,0,32,South South,No,,14.38
L504377,C101888,MKT2021,12-19-2025,Partner,/promo-summer,10,36,North Central,Yes,2026-01-16,15.26
L504378,C100645,MKT2021,"Jan 08, 2026",Partner,/new-arrivals,5,41,North Central,No,,9.11
L504379,C102252,MKT2006,2025-03-13,Meta,/promo-summer,0,16,South West,No,,18.98
L504380,C100906,,2025-04-11,Creator,/bundle-offer,10,8,South East,Yes,2025-04-23,15.23
L504381,C100453,MKT2011,2025-04-28,CRM,/landing-b,10,61,South West,Yes,2025-05-15,7.01
L504382,C101802,MKT2015,2025-06-10,Google,/landing-b,20,45,North West,Yes,2025/06/16,$15.36
L504383,C102309,MKT2001,2025-02-08,Google,/promo-summer,10,50,North Central,No,,23.52
L504384,C100725,MKT2026,"Sep 25, 2025",Google,/quiz,0,98,South West,No,,USD 17.62
L504385,C102177,MKT2016,"Jun 03, 2025",CRM,/promo-summer,10,24,South West,No,,5.62
L504386,C101960,MKT2004,02/09/2025,Partner,/landing-b,10,40,South East,Yes,2025-09-21,12.72
L504387,C10012,MKT2021,2025-12-13,Partner,/landing-a,10,48,South West,No,,3.73
L504388,C101407,MKT2027,2025-04-30,Google,/new-arrivals,5,23,South West,No,,USD 17.04
L504389,C102385,MKT2031,2025-10-19,Meta,/bundle-offer,15,66,South West,Yes,2025-10-28,19.08
L504390,C100258,MKT2013,2025-04-13,Meta,/new-arrivals,10,53,South South,Yes,2025-04-19,15.89
L504391,C101535,MKT2031,2025-10-12,Meta,/landing-a,10,22,South West,No,,14.32
L504392,C101304,MKT2019,2025-08-01,Meta,/promo-summer,0,26,South East,No,,8.11
L504393,C100789,MKT2033,2025-11-22,Programmatic,/new-arrivals,20,41,South West,No,,4.91
L504394,C101659,MKT2026,2025-09-01,Google,/new-arrivals,10,48,South West,No,,18.22
L504395,C100766,MKT2029,2025-09-25,Google,/quiz,10,45,South East,No,,18.76
L504396,C101112,MKT2020,2025-03-17,CRM,/quiz,20,20,South South,No,,1.0
L504397,C102246,MKT2026,"Aug 28, 2025",Google,/bundle-offer,5,47,South South,No,,18
L504398,C100010,MKT2032,2025-11-16,Google,/bundle-offer,10,75,North West,Yes,12-09-2025,24.05
L504399,C102358,MKT2006,2025-03-08,Meta,/new-arrivals,15,27,South South,No,,11.08
L504400,C101211,MKT2030,2025-02-01,Programmatic,/new-arrivals,0,21,North Central,No,,9.83
L504401,C100353,MKT2023,2025-08-16,CRM,/landing-b,15,21,North West,No,,7.66
L504402,C101166,MKT2021,2026/01/04,Partner,/landing-a,10,67,South West,Yes,2026-01-16,11.62
L504403,C100430,MKT2019,2025-06-26,Meta,/new-arrivals,10,20,South West,No,,11.56
L504404,C102125,MKT2000,2025-05-23,Meta,/new-arrivals,0,5,South West,No,,9.51
L504405,C100773,MKT2008,2025-03-24,Meta,/promo-summer,5,16,North West,No,,20.43
L504406,C100556,MKT2033,2025-11-01,Programmatic,/new-arrivals,20,33,South West,Yes,2025-11-28,10.48
L504407,C101221,MKT2015,2025-06-05,Google,/quiz,10,13,North West,Yes,2025-07-05,19.96
L504408,C102255,MKT2034,2025-08-08,Meta,/promo-summer,20,8,South South,No,,19.87
L504409,C101820,MKT2008,2025-04-10,Meta,/quiz,10,22,North Central,Yes,2025-05-03,14.28
L504410,C100695,MKT2025,"Aug 29, 2025",Meta,/new-arrivals,10,5,North Central,No,,5.96
L504411,C101987,MKT2012,2025-06-09,Partner,/bundle-offer,10%,17,South East,No,,5.29
L504412,C101068,MKT2027,"Apr 23, 2025",Google,/bundle-offer,5,38,South West,No,,13.85
L504413,C100379,MKT2032,2025-11-13,Google,/new-arrivals,10,52,S/South,Yes,2025-12-03,14.64
L504414,C101584,MKT2007,2025-03-12,Creator,/new-arrivals,20,37,North Central,No,,19.9
L504415,C101594,MKT2027,2025-04-21,Google,/landing-a,10,44,North West,Yes,2025-05-21,10.45
L504416,C101379,MKT2031,2025-10-23,Meta,/quiz,10,56,North West,No,,12.82
L504417,C102257,MKT2032,2025-11-06,Google,/landing-a,10,45,North Central,Yes,2025-11-18,15.12
L504418,C100306,MKT2034,2025-07-01,Meta,/quiz,20,65,South West,Yes,2025-07-21,17.22
L504419,C101197,MKT2011,2025-05-01,CRM,/promo-summer,5,50,North West,No,,2.85
L504420,C100783,MKT2021,2025-12-10,Partner,/bundle-offer,10,47,South West,No,,10.74
L504421,C100027,MKT2005,2025-02-23,google,/bundle-offer,0,46,North West,No,,$12.75
L504422,C100243,MKT2019,2025-07-20,Meta,/new-arrivals,10,5,South East,Yes,2025-08-15,$9.22
L504423,C100039,MKT2006,2025/03/04,Meta,/quiz,10,39,North Central,No,,17.93
L504424,C101562,MKT2014,2025-10-16,Google,/quiz,10,33,South West,No,,11.49
L504425,C101450,MKT2008,2025-04-19,Meta,/bundle-offer,20,55,South West,No,,19.32
L504426,C100227,MKT2005,2025-03-12,Meta,/quiz,0,46,South West,Yes,2025-04-07,16.08
L504427,C102122,MKT2002,2025-02-15,Google,/bundle-offer,0,46,South South,No,,12.94
L504428,C100254,MKT2002,2025-02-02,Google,/promo-summer,10,44,South West,No,,18.95
L504429,C101605,MKT2018,2025-07-11,Meta,/bundle-offer,5,26,South West,No,,18.84
L504430,C100701,MKT2012,2025-06-12,Partner,/landing-b,20,48,South East,Yes,2025-07-03,$10.24
L504431,C101743,MKT2014,07/10/2025,Google,/landing-a,10,50,North Central,No,,19.2
L504432,C100800,MKT2035,2025-11-29,Google,/promo-summer,0,48,North Central,Yes,2025/11/30,18.89
L504433,C100980,MKT2010,2025-04-08,Google,/bundle-offer,5,47,North Central,Yes,2025-04-19,14.18
L504434,C101860,MKT2032,2025-11-03,Google,/landing-b,0,48,South West,No,,15.07
L504435,C101381,MKT2004,2025-09-03,Partner,/landing-a,0,46,North Central,No,,19.06
L504436,C101258,MKT2016,2025-06-04,CRM,/landing-a,15,44,North West,Yes,2025-07-01,7.16
L504437,C100875,MKT2020,2025-05-02,CRM,/bundle-offer,0,25,North Central,Yes,2025/05/21,5.51
L504438,C101826,MKT2022,2025-08-09,CRM,/promo-summer,10,59,South South,No,,9.09
L504439,C102307,MKT2023,2025-08-11,CRM,/promo-summer,0,50,North Central,Yes,31/08/2025,$4.55
L504440,C101571,MKT2016,2025-06-07,CRM,/landing-b,10,53,South East,Yes,2025-06-22,2.81
L504441,C100838,MKT2015,2025-05-19,Google,/promo-summer,20,42,South South,No,,17.45
L504442,C102176,MKT2009,2025-03-29,Creator,/bundle-offer,0,22,North Central,Yes,2025-04-23,16.86
L504443,C101117,MKT2012,"Jun 08, 2025",Partner,/bundle-offer,0,9,North West,No,,$10.64
L504444,C102343,MKT2031,2025-10-24,Meta,/landing-b,0,5,South South,No,,$9.45
L504445,C100260,MKT2028,2025-10-05,Google,/landing-a,10,43,South South,No,,USD 14.16
L504446,C100773,MKT2004,2025-09-02,Partner,/bundle-offer,15,5,North West,No,,10.15
L504447,C100480,MKT2005,2025-02-23,Meta,/landing-b,20,23,South South,Yes,2025-03-20,$13.49
L504448,C102375,MKT2029,2025-09-22,Google,/landing-a,0,47,South South,Yes,2025-10-18,18.78
L504449,C102321,MKT2006,2025-03-13,Meta,/landing-b,10,24,South West,No,,12.84
L504450,C100264,MKT2019,2025-07-19,Meta,/bundle-offer,10,10,South South,Yes,2025-08-05,13.35
L504451,C101447,MKT2021,2025-12-09,Partner,/bundle-offer,15,24,South West,Yes,28/12/2025,9.12
L504452,C100368,MKT2034,2025-08-17,Meta,/landing-a,0,29,South West,Yes,23/08/2025,13.35
L504453,C101876,MKT2024,2025-08-14,Creator,/quiz,5,38,South South,No,,USD 14.25
L504454,C101405,MKT2001,2025-02-08,Google,/new-arrivals,0,20,South East,No,,$23.27
L504455,C100897,MKT2007,2025/03/22,Creator,/quiz,5,40,North Central,No,,24.21
L504456,C100686,MKT2000,2025-05-25,Meta,/promo-summer,10,48,North Central,Yes,2025-06-22,20
L504457,C100487,MKT2021,2025-12-20,Partner,/landing-b,5,40,South West,True,2025-12-24,17.49
L504458,C100272,MKT2000,2025-05-06,Meta,/landing-b,10,44,North Central,No,,19.57
L504459,C102052,MKT2007,2025-04-16,Creator,/new-arrivals,10,34,South West,Yes,2025-04-21,23.63
L504460,C101088,MKT2032,2025-10-24,Google,/quiz,20,50,South South,No,,20.74
L504461,C100934,MKT2009,2025-04-19,Creator,/new-arrivals,0,51,South West,No,,16.14
L504462,C101550,MKT2022,2025-08-18,CRM,/new-arrivals,5,5,South West,No,,11.05
L504463,C100700,MKT2027,2025-04-15,Google,/landing-a,10,54,South West,Yes,2025-05-02,15.94
L504464,C100272,MKT2016,17/06/2025,CRM,/promo-summer,20,54,North Central,No,,6.36
L504465,C100089,MKT2035,12-05-2025,Google,/promo-summer,0,25,North West,No,,15.79
L504466,C100009,MKT2033,2025/11/23,Programmatic,/landing-b,0,19,South West,No,,11.28
L504467,C101013,MKT2006,2025-03-05,Meta,/new-arrivals,5,32,South West,No,,$14.74
L504468,C100373,MKT2032,2025-11-11,Google,/new-arrivals,0,10,South West,No,,11.39
L504469,C101357,MKT2019,2025-07-01,Meta,/landing-a,0,36,South West,1,,10.57
L504470,C101493,MKT2009,2025-04-09,Creator,/quiz,20,46,South South,Yes,2025-04-24,9.17
L504471,C101935,MKT2007,2025-03-10,Creator,/promo-summer,5,24,North West,No,,20.21
L504472,C101164,MKT2021,26/12/2025,Partner,/landing-a,15,26,South West,No,,13.02
L504473,,MKT2024,"Aug 23, 2025",Creator,/bundle-offer,10,13,North Cntrl,Yes,2025-09-16,31.33
L504474,C102330,MKT2018,08-09-2025,Meta,/quiz,15,47,South West,Yes,08-19-2025,19.01
L504475,C102189,MKT2035,2025-12-03,Google,/promo-summer,10,28,South West,Yes,2025-12-03,10.4
L504476,C102376,MKT2020,2025-06-23,CRM,/landing-b,15,24,North Central,No,,$2.40
L504477,C101909,MKT2008,2025-03-29,Meta,/landing-b,0,47,South West,No,,$16.78
L504478,C100791,MKT2010,2025-05-13,Google,/landing-a,0,11,North Central,Yes,2025-05-16,14.51
L504479,C100584,MKT2016,2025-06-13,CRM,/new-arrivals,0,64,South West,No,,USD 6.06
L504480,C101362,MKT2020,2025-05-31,CRM,/landing-a,0,27,South East,Yes,2025-06-05,2.81
L504481,C101850,MKT2035,2025-11-29,Google,/quiz,15,22,North West,No,,19.98
L504482,C101099,MKT2034,2025-10-27,Meta,/new-arrivals,0,48,South South,Yes,2025-11-10,12.44
L504483,C101745,MKT2028,2025-10-17,Google,/landing-b,10,21,North Central,Yes,2025-10-26,17.82
L504484,C101295,MKT2009,03/04/2025,Creator,/landing-b,0,36,South South,No,,$27.08
L504485,C101815,MKT2018,2025-08-10,Meta,/promo-summer,10,29,South South,No,,16.59
L504486,C101698,MKT2015,2025-06-09,Google,/promo-summer,20,43,South South,Yes,2025-06-17,18.86
L504487,C100450,MKT2027,2025-04-18,Google,/quiz,10,12,South South,No,,16.14
L504488,C100165,MKT2012,"May 16, 2025",Partner,/landing-a,10,7,South East,No,,13.53
L504489,C101124,MKT2001,2025-01-28,Google,/new-arrivals,25,20,North West,Yes,2025-02-16,9.97
L504490,C101537,MKT2032,2025-11-10,Google,/new-arrivals,10,35,North West,No,,$19.27
L504491,C101074,MKT2023,2025-08-11,CRM,/landing-a,0,17,South South,No,,5.28
L504492,C100429,MKT2009,2025-04-05,Creator,/promo-summer,20,9,North Central,No,,23
L504493,C101950,MKT2018,2025-08-16,Meta,/bundle-offer,0,32,North Central,No,,USD 8.87
L504494,C102079,MKT2016,2025-06-05,CRM,/bundle-offer,10,42,South South,No,,16.78
L504495,C102270,MKT2003,2025-02-01,CRM,/quiz,10,36,South South,Yes,02-10-2025,7.43
L504496,C100149,MKT2015,"Jun 13, 2025",Google,/bundle-offer,20,46,South West,Yes,2025-06-15,24.18
L504497,C100574,MKT2011,2025-04-19,CRM,/quiz,10,35,South South,Yes,2025-05-03,2.65
L504498,C102331,MKT2017,2025/06/25,Meta,/promo-summer,0,56,South South,Yes,2025-06-29,15
L504499,C100834,MKT2012,2025-06-13,Partner,/new-arrivals,10,39,South East,Yes,2025-06-15,13
L504500,C100200,MKT2022,2025-07-31,CRM,/bundle-offer,10,24,North West,No,,5.83
L504501,C100566,MKT2000,2025-05-08,Meta,/landing-b,0,47,South South,No,,12.91
L504502,C101571,MKT2008,2025-04-17,Meta,/landing-a,10,41,South East,No,,USD 16.00
L504503,C100754,MKT2022,2025-08-11,CRM,/quiz,20,56,South South,No,,7.3
L504504,C100204,MKT2017,2025-06-06,Meta,/landing-a,5,39,South South,No,,19.27
L504505,C101909,MKT2033,2025-10-29,Programmatic,/bundle-offer,0,55,South West,No,,$9.53
L504506,,MKT2022,2025-08-07,CRM,/promo-summer,10,74,South West,Yes,24/08/2025,3.94
L504507,C101987,MKT2010,2025-04-12,Google,/bundle-offer,5,38,South East,Yes,2025-04-18,$15.23
L504508,C100044,MKT2033,2025-11-17,Programmatic,/new-arrivals,0,35,South West,Yes,2025-12-10,7.16
L504509,C100808,MKT2027,2025-04-24,Google,/promo-summer,0,41,North West,No,,18
L504510,C100933,MKT2021,"Dec 25, 2025",Partner,/new-arrivals,5,41,North West,No,,8.33
L504511,C100771,MKT2008,2025-04-17,Meta,/landing-b,20,29,North Central,No,,10
L504512,C101685,MKT2026,27/09/2025,Google,/bundle-offer,10,40,South West,No,,$17.88
L504513,C101212,MKT2002,2025-02-14,Google,/bundle-offer,5,84,South West,Yes,"Mar 08, 2025",10.54
L504514,C102396,MKT2000,"Jun 03, 2025",Meta,/landing-a,10,18,North Central,No,,9.88
L504515,C102058,MKT2015,2025/05/22,Google,/quiz,5,38,South West,No,,27.7
L504516,C100550,MKT2007,2025-04-20,Creator,/landing-a,10,30,South West,No,,18.46
L504517,C101745,MKT2035,2025/12/16,Google,/quiz,10,17,North Central,No,,19
L504518,C100311,MKT2027,2025-04-14,google,/new-arrivals,0,16,South East,No,,14.11
L504519,C100555,MKT2027,2025-05-11,Google,/bundle-offer,10,34,South South,No,,15.2
L504520,C100601,MKT2035,2025-11-15,Google,/promo-summer,10,38,North Central,No,,22.25
L504521,C100571,MKT2032,2025-10-30,Google,/promo-summer,15,61,South West,Yes,2025-11-02,19.81
L504522,C100403,MKT2006,2025-03-13,Meta,/new-arrivals,10,47,South South,Yes,"Mar 22, 2025",12.43
L504523,C100699,MKT2008,2025-04-09,Meta,/quiz,0,high,North Central,No,,12.68
L504524,C102359,MKT2029,2025-10-14,Google,/bundle-offer,0,69,North Central,Yes,06/11/2025,23.84
L504525,C101540,MKT2000,2025-05-11,Meta,/promo-summer,5,45,South West,No,,9.73
L504526,C101020,MKT2032,2025-11-09,Google,/bundle-offer,15,48,South West,No,,23.31
L504527,C101150,MKT2029,2025-10-07,Google,/bundle-offer,15,46,North Central,No,,21.09
L504528,C101295,MKT2029,2025-10-22,Google,/bundle-offer,0,47,South South,No,,20.1
L504529,C100638,MKT2024,13/08/2025,Creator,/landing-a,10,23,South South,No,,28.95
L504530,C101955,MKT2032,2025-11-02,Google,/new-arrivals,5,53,South South,No,,USD 15.61
L504531,C100379,MKT2000,2025-05-25,Meta,/new-arrivals,0,22,S/South,No,,19.44
L504532,C100819,MKT2032,2025-10-29,Google,/quiz,20,33,South East,No,,11.44
L504533,C101744,MKT2003,2025-02-11,CRM,/landing-a,10,47,North Central,No,,1.56
L504534,C102085,MKT2027,2025-04-13,Google,/promo-summer,10,48,South South,No,,19.39
L504535,C101365,MKT2022,2025-07-30,CRM,/quiz,10,70,South South,Yes,2025-08-28,1.0
L504536,C101895,MKT2008,2025-03-21,Meta,/bundle-offer,10,31,North Central,No,,4.72
L504537,C101327,MKT2004,2025-09-02,Partner,/quiz,10,23,South West,No,,$14.60
L504538,C100939,MKT2031,2025-11-05,Meta,/bundle-offer,10,15,South West,No,,15.99
L504539,C100944,MKT2035,2025-12-08,Google,/promo-summer,10,27,North Central,N,,26.49
L504540,C101644,MKT2020,2025-05-30,CRM,/bundle-offer,15,47,South South,Yes,2025-06-23,1
L504541,C101132,MKT2033,2025-11-23,Programmatic,/quiz,20,52,South West,No,,8.56
L504542,C100673,MKT2009,06/04/2025,Creator,/new-arrivals,-5,23,South South,No,,17.39
L504543,C101334,MKT2008,29/03/2025,Meta,/quiz,10,36,South South,No,,$5.51
L504544,C100407,MKT2020,2025-06-22,CRM,/bundle-offer,15,27,South East,Yes,2025-07-20,1.0
L504545,C100162,MKT2006,2025-03-14,Meta,/bundle-offer,20,42,North Central,Yes,"Apr 06, 2025",10.91
L504546,C101054,MKT2029,2025-09-27,Google,/landing-b,20,35,North Central,No,,19.04
L504547,C100399,MKT2007,2025-03-11,Creator,/new-arrivals,15,25,North Central,No,,24.42
L504548,C100565,MKT2011,2025-05-05,CRM,/promo-summer,5,20,North West,No,,4.44
L504549,C100017,MKT2005,2025-03-11,Meta,/bundle-offer,5,45,South West,No,,USD 15.93
L504550,C100264,MKT2011,2025-04-27,CRM,/bundle-offer,10,31,South South,No,,1.0
L504551,C102132,MKT2020,2025-05-14,CRM,/quiz,0,5,North West,No,,$10.19
L504552,C101936,MKT2021,2025-12-18,Partner,/new-arrivals,10,49,South East,Yes,12-18-2025,9.3
L504553,C101800,MKT2034,10-03-2025,Meta,/quiz,10,26,South West,Yes,2025-10-11,$10.28
L504554,C102293,MKT2032,2025-11-07,Google,/bundle-offer,5,30,South South,Yes,2025-12-07,21.54
L504555,C101954,MKT2002,2025-01-29,Google,/landing-a,15,72,North Central,No,,21.51
L504556,C101567,MKT2022,07-29-2025,CRM,/quiz,15,23,South South,Yes,2025-08-16,10.47
L504557,C100986,MKT2008,10/04/2025,Meta,/quiz,20,41,South South,No,,13.99
L504558,C100777,MKT2005,2025-02-18,Meta,/bundle-offer,10,44,South South,Yes,2025-03-19,12.04
L504559,C100638,MKT2015,2025-05-22,Google,/new-arrivals,10,26,South South,Yes,2025-05-27,$21.60
L504560,C100663,MKT2021,2026-01-12,Partner,/new-arrivals,5,25,South West,No,,19.12
L504561,C102384,MKT2030,2025-02-01,Programmatic,/promo-summer,20,51,South South,No,,10.81
L504562,C100926,MKT2016,"Jun 12, 2025",CRM,/quiz,5,37,North West,No,,1
L504563,C101450,MKT2010,2025-05-28,Google,/landing-b,15,52,South West,Yes,2025-06-13,17
L504564,C100823,MKT2032,2025-10-21,Google,/quiz,10,40,North West,No,,19.89
L504565,C101330,MKT2000,"May 08, 2025",Meta,/landing-a,10,12,South East,False,2025-05-19,$8.94
L504566,C100942,MKT2004,2025-09-02,Partner,/new-arrivals,10,39,North Central,No,,USD 4.82
L504567,C101032,MKT2005,2025-03-12,Meta,/landing-b,0,32,South East,No,,8.42
L504568,C100557,MKT2028,2025-10-14,Google,/landing-b,10,46,North Central,Yes,2025-10-27,USD 14.59
L504569,C102162,MKT2004,2025-09-03,Partner,/bundle-offer,10,24,North West,No,,7.7
L504570,C101102,MKT2035,2025-12-02,Google,/promo-summer,0,48,South West,Yes,2025-12-31,13.82
L504571,C100470,MKT2014,2025-11-09,Google,/landing-a,15,45,South West,Yes,2025-11-26,23.13
L504572,C101230,MKT2018,2025-07-18,Meta,/new-arrivals,10,25,North Central,No,,16.41
L504573,C101186,MKT2002,2025-02-09,Google,/bundle-offer,10,46,North Central,Yes,2025-03-06,$17.25
L504574,C102216,MKT2017,2025-06-29,Meta,/new-arrivals,10,5,North West,No,,10.92
L504575,C102202,MKT2012,2025-06-06,Partner,/landing-a,10,37,South West,Yes,"Jul 03, 2025",8.63
L504576,C100326,MKT2031,2025-10-13,Meta,/landing-a,0,52,South West,No,,12.15
L504577,C101123,MKT2005,2025-03-11,Meta,/bundle-offer,10,5,North Central,Yes,2025-03-23,15.03
L504578,C101582,MKT2008,2025-04-01,partner,/landing-b,15,15,South South,No,,20.42
L504579,C101448,MKT2016,2025-05-30,CRM,/bundle-offer,5,29,North West,Yes,2025/06/12,USD 3.30
L504580,C101364,MKT2031,2025-10-20,Meta,/landing-b,15,34,South West,No,,14.36
L504581,C100256,MKT2032,2025-10-25,Google,/landing-a,0,43,South South,Yes,2025-11-21,14.03
L504582,C102339,MKT2008,19/03/2025,Meta,/promo-summer,15,41,South South,No,,12.46
L504583,C100690,MKT2013,2025-03-23,Meta,/quiz,0,49,South West,No,,13.58
L504584,C101977,MKT2002,28/01/2025,Google,/landing-a,0,53,South West,No,,USD 17.75
L504585,C101728,MKT2002,2025-02-18,Google,/promo-summer,10,66,North Central,No,,6.25
L504586,C101158,MKT2000,2025-05-22,Meta,/bundle-offer,20,23,North Central,No,,11.91
L504587,C100149,MKT2005,2025-02-21,Meta,/new-arrivals,0,28,South West,No,,14.22
L504588,C101994,MKT2013,2025-02-25,Meta,/quiz,10,52,South South,Yes,2025-03-09,16.09
L504589,C100176,MKT2030,2025-01-20,Programmatic,/landing-a,5,19,South South,No,,16.2
L504590,C100474,MKT2006,2025-03-15,Meta,/landing-a,5,27,North West,No,,11.08
L504591,C101732,MKT2034,2025-09-22,Meta Ads,/bundle-offer,10,62,South South,Yes,"Oct 04, 2025",15
L504592,C101726,MKT2015,2025-06-06,Google,/quiz,20,32,North West,No,,22.31
L504593,C101299,MKT2023,2025-08-10,CRM,/landing-a,5,8,South South,No,,$1.39
L504594,C100346,MKT2010,2025-05-28,Google,/new-arrivals,20,,North Central,No,,15.76
L504595,C100051,MKT2008,2025-03-23,Meta,/landing-b,10,14,South South,Yes,2025-04-16,10.21
L504596,C100769,MKT2022,"Aug 22, 2025",CRM,/quiz,20,33,North Central,Yes,"Aug 23, 2025",4
L504597,C101783,MKT2002,2025-02-01,Google,/quiz,10,36,North Central,Yes,2025-02-21,12.01
L504598,C101442,MKT2017,2025-06-08,Meta,/promo-summer,20,35,North West,Yes,2025-07-03,10.3
L504599,C100448,MKT2004,2025-09-03,Partner,/quiz,10,26,South South,No,,20.38
L504600,C100753,MKT2006,2025-03-19,Meta,/promo-summer,10,28,South South,Yes,08/04/2025,11.94
L504601,C102045,MKT2020,2025-05-15,CRM,/new-arrivals,0,21,South East,Yes,2025/06/08,1.0
L504602,C100800,MKT2002,2025-01-30,Google,/bundle-offer,15,23,North Central,No,,15.87
L504603,C101296,MKT2010,2025-05-07,Google,/landing-b,5,38,South East,No,,18.97
L504604,C101776,MKT9999,2025-06-21,Meta,/bundle-offer,20,37,North West,Yes,2025-07-07,16
L504605,C102353,MKT2022,2025-08-02,email,/bundle-offer,0,67,North Central,No,,$2.80
L504606,C100689,MKT2028,2025-09-30,Google,/new-arrivals,5,18,South South,No,,$21.48
L504607,C100033,MKT2005,2025-02-26,Meta,/bundle-offer,10,24,South West,No,,$13.02
L504608,C102226,MKT2023,2025-08-06,CRM,/bundle-offer,15,80,South South,Yes,2025/08/18,1.0
L504609,C101155,MKT2026,2025-09-08,Google,/landing-a,15,17,North West,No,,10
L504610,C100432,MKT2004,2025-09-03,Partner,/bundle-offer,0,21,South South,No,,$5.03
L504611,C101375,MKT2025,2025-08-17,Meta,/bundle-offer,10,5,South East,No,,$16.25
L504612,C100190,MKT2015,2025-06-08,Google,/promo-summer,0,41,South West,Yes,2025-06-30,17.26
