session_id,customer_id,campaign_id,session_date,device,channel_group,pages_viewed,time_on_site_sec,bounce,add_to_cart,checkout_started,geo_region
S813212,C101298,MKT2029,2025-03-25 04:28:46,Mobile,Paid Search,6,453,False,False,False,South South
S813213,C100457,MKT2032,"Feb 05, 2025",Mobile,Paid Search,4,178,False,False,False,North West
S813214,C102268,MKT2017,2025/03/10,Mobile,Paid Social,5,16,True,False,False,South West
S813215,C100831,,2025-07-08 06:21:53,Desktop,Email,6,161,False,False,False,North Central
S813216,C101675,MKT2032,2025-05-21 23:33:38,Desktop,Paid Search,4,109,False,False,False,North West
S813217,C100484,MKT2001,2025-09-05 13:11:19,Mobile,Paid Search,5,294,False,False,False,South South
S813218,C100575,,15/04/2025,Desktop,Direct,4,491,True,False,False,South South
S813219,C101278,MKT2032,2025-10-27 19:59:01,Mobile,Paid Search,10,8,False,True,True,South East
S813220,C100287,,2025-11-09 16:07:08,Mobile,Referral,5,490,True,False,False,South West
S813221,C100730,MKT2032,2025-05-31 01:31:32,Mobile,Paid Search,11,340,False,True,True,South South
S813222,C101026,,2025-01-07 07:58:57,Mobile,Organic,6,174,False,True,False,South South
S813223,C101842,MKT2020,2025-11-04 09:14:26,Mobile,Email,4,414,False,True,False,South South
S813224,C100974,,2025-08-10 00:39:51,Mobile,Referral,6,311,False,True,True,North Central
S813225,C101012,MKT2024,2025-04-11 22:47:17,Tablet,Influencer,5,224,False,False,False,North Central
S813226,C100101,MKT2031,2025-07-23 20:34:18,Desktop,Paid Social,4,8,False,False,False,South South
S813227,C100599,,07/01/2025,Tablet,Direct,10,446,False,True,False,South South
S813228,C100737,MKT2032,2025-04-01 13:44:51,Desktop,Paid Search,8,358,False,True,True,South South
S813229,C101006,MKT2031,2025-06-22 02:59:19,Mobile,Paid Social,9,165,False,True,False,South West
S813230,C100551,MKT2012,2025-08-28 15:11:50,Mobile,Affiliate,6,373,False,False,False,South West
S813231,C101690,MKT2028,2025-06-04 11:18:14,Mobile,Paid Search,10,381,False,True,False,North Central
S813232,C100574,MKT2032,2025-12-06 14:52:45,Desktop,Paid Search,3,289,False,False,False,South South
S813233,C101634,MKT2004,2025-07-16 03:03:28,Desktop,Affiliate,8,297,1,False,False,South West
S813234,C101350,,2025-05-03 14:42:03,Tablet,Organic,6,8,False,False,False,North West
S813235,C102306,MKT2016,2025-02-20 05:51:18,Mobile,Email,1,267,True,False,False,South West
S813236,C102222,,2025-02-21 08:59:17,Mobile,Organic,7,189,False,True,False,South West
S813237,C101375,MKT2002,2025-12-30 11:10:06,Mobile,Paid Search,4,55,False,True,True,South East
S813238,C100702,,2025-11-30 04:23:53,Desktop,Referral,2,279,False,False,False,South West
S813239,C102200,MKT2017,2025-11-21 12:02:50,Mobile,Paid Social,5,198,False,True,True,South West
S813240,C101581,MKT2010,2025-05-15 15:19:05,Tablet,Paid Search,6,8,False,True,False,North Central
S813241,C100229,MKT2012,2025-11-07 15:18:33,Mobile,Affiliate,8,157,False,True,False,South East
S813242,C100722,MKT2025,2025-10-09 00:48:34,Mobile,Paid Social,3,504,True,False,False,South West
S813243,C100159,MKT2032,2025-06-09 19:13:42,Tablet,Paid Search,5,243,True,False,False,North Central
S813244,C100618,,2025-11-28 02:13:36,Mobile,Direct,10,270,False,True,True,South West
S813245,C100342,MKT2014,2025-08-31 00:36:41,Mobile,Paid Search,6,155,False,True,False,North West
S813246,C101066,MKT2027,03-09-2025,Mobile,Paid Search,9,255,False,False,False,North Central
S813247,C101423,MKT2008,"May 24, 2025",Tablet,Paid Social,6,275,True,False,False,North West
S813248,C100615,MKT2035,"Aug 12, 2025",Mobile,Paid Search,4,68,False,False,False,North Central
S813249,C102365,MKT2034,2025-11-21 18:55:08,Mobile,Paid Social,7,193,False,False,False,North Central
S813250,C100596,MKT2034,23/04/2025,Mobile,Paid Social,3,343,True,False,False,South West
S813251,C101563,MKT2004,17/07/2025,Desktop,Affiliate,6,55,False,True,False,South South
S813252,C100119,MKT9999,2025-12-03 03:02:44,Desktop,Paid Social,7,324,False,False,False,South West
S813253,C100234,MKT2013,03-16-2025,Desktop,Paid Social,3,217,False,False,False,South East
S813254,C101596,MKT2005,2025-05-23 09:42:27,Mobile,Paid Social,9,194,False,True,True,South South
S813255,C102264,MKT2034,2025-12-12 02:07:38,Desktop,Paid Social,5,227,False,False,False,North Central
S813256,C100659,,2025-04-17 00:57:19,Desktop,Email,5,149,False,False,False,South South
S813257,C100790,MKT2024,2025-01-18 00:55:36,Mobile,Influencer,10,108,False,True,False,South West
S813258,C100767,MKT2011,2025-03-21 15:31:19,Desktop,Email,2,282,False,True,False,North Central
S813259,C100920,MKT2020,2025-03-05 10:03:06,Mobile,Email,10,398,False,True,True,South West
S813260,C101984,MKT2034,2025-01-31 16:52:32,Mobile,Paid Social,3,457,True,False,False,South West
S813261,C101286,MKT2014,2025-03-25 06:50:33,Mobile,Paid Search,6,282,False,False,False,South South
S813262,C101291,MKT2013,05/05/2025,Mobile,Paid Social,6,470,False,True,True,South South
S813263,C100058,MKT2014,2025-01-03 02:13:22,Mobile,Paid Search,7,225,False,True,False,South West
S813264,C100777,,2025-10-04 21:52:02,Mobile,Organic,1,210,True,False,False,South South
S813265,C100027,MKT2026,2025-02-27 18:47:09,Desktop,Paid Search,12,574,False,False,False,North West
S813266,C101486,MKT2023,2025-03-14 00:55:54,Mobile,Email,7,356,True,False,False,South South
S813267,C100699,MKT2008,2025-06-05 03:37:15,Mobile,Paid Social,6,143,False,True,False,North Central
S813268,C101216,,2025-06-20 18:57:19,Mobile,Email,7,131,True,False,False,North Central
S813269,C100653,MKT2031,2025-02-05 09:47:18,Desktop,Paid Social,7,194,False,False,False,South South
S813270,C101751,,2025-07-24 03:00:14,Mobile,Direct,1,301,False,False,False,South South
S813271,C100776,MKT2013,07/12/2025,Mobile,Paid Social,6,110,False,True,False,South South
S813272,C100542,MKT2011,2025-07-23,Mobile,Email,5,254,True,False,False,North Central
S813273,C102293,,"Nov 30, 2025",Mobile,Direct,4,150,True,False,False,South South
S813274,C102332,MKT2028,2025-11-07 04:36:34,Mobile,Paid Search,4,219,False,False,False,North Central
S813275,C101833,MKT2005,2025-01-02 18:16:42,Mobile,Paid Social,5,372,False,True,True,North West
S813276,C100487,MKT2016,2025-06-24 16:30:50,Mobile,Email,6,92,False,True,False,South West
S813277,C101783,MKT2009,07/12/2025,Desktop,Influencer,6,426,True,False,False,North Central
S813278,C100213,MKT2011,2025-09-10 22:41:09,Mobile,Email,3,115,True,False,False,South South
S813279,C100353,MKT2003,2025-11-24 04:16:43,Tablet,Email,4,331,False,True,True,North West
S813280,C101193,MKT2001,2025-06-29 12:12:40,Tablet,Paid Search,6,406,False,True,False,south west
S813281,C100241,MKT2004,2025-08-01,Mobile,Affiliate,4,312,False,False,False,South South
S813282,C101697,MKT2021,2025-10-03 19:46:57,Tablet,Affiliate,3,46,False,False,FALSE,North Central
S813283,C101537,MKT2021,2025-07-10 06:46:11,Tablet,Affiliate,3,279,False,True,True,North West
S813284,C101849,MKT2018,2025-03-02 16:56:45,Mobile,Paid Social,6,49,False,False,False,South South
S813285,C101735,MKT2035,2025-10-30 15:21:24,Mobile,Paid Search,5,282,False,True,N,South West
S813286,C102260,MKT2024,2025-04-18 06:13:18,Mobile,Influencer,2,74,True,False,False,South West
S813287,C100784,,2025/12/28,Mobile,Email,4,53,True,False,False,South East
S813288,C100156,MKT2006,2025-05-26 08:12:19,Desktop,Paid Social,6,124,False,False,False,South South
S813289,C101875,MKT2011,2025-01-15 08:54:44,Mobile,Email,6,8,False,True,True,South South
S813290,C100859,MKT2003,2025-06-26 14:59:45,Desktop,Email,6,45,True,True,True,South South
S813291,C101690,MKT2030,2025-08-08 07:51:59,Mobile,Display,3,135,False,True,False,North Central
S813292,C101439,MKT2030,2025-11-03 12:16:50,Mobile,Display,6,134,False,False,False,South West
S813293,C100350,,2025-03-14 02:20:00,Mobile,Direct,8,211,False,True,False,North West
S813294,C100902,,2025-12-25 15:02:06,Desktop,Direct,8,354,False,True,True,North West
S813295,C100419,MKT2019,2025-12-07 14:56:50,Desktop,Paid Social,2,311,True,False,False,South West
S813296,C100798,MKT2006,2025-03-20 04:38:11,Tablet,Paid Social,7,141,False,False,False,North Central
S813297,C100636,MKT2006,2025-07-27 17:01:34,Mobile,Paid Social,8,8,False,True,True,South West
S813298,C102161,MKT2030,2025-11-28 14:40:44,Desktop,Display,4,120,False,True,False,North West
S813299,C101303,MKT2033,2025-03-17 14:32:03,Desktop,Display,6,53,True,False,False,South South
S813300,C102037,MKT2010,2025-10-07 17:39:11,Mobile,Paid Search,5,95,False,False,False,South West
S813301,C101022,MKT2033,2025-01-19 18:50:53,Tablet,Display,6,355,False,True,False,South East
S813302,C102146,,2025-11-05 22:50:52,Desktop,Organic,7,226,True,False,False,South South
S813303,C101921,,2025-09-14 12:30:28,Mobile,Referral,7,384,False,True,True,South South
S813304,C101987,,2025-04-01 01:25:46,Desktop,Referral,9,346,False,True,False,South East
S813305,C100216,,2025-09-08 11:09:48,Mobile,Referral,9,268,False,True,True,South East
S813306,C100522,MKT2033,2025-02-14 10:49:05,Mobile,Display,3,448,True,False,False,South West
S813307,C100719,MKT2035,2025-05-12 23:19:06,Mobile,Paid Search,9,131,1,True,False,North Central
S813308,C101208,MKT2025,2025-02-07 00:52:42,Mobile,Paid Social,5,145,False,False,False,South West
S813309,C100523,,2025-06-06 22:14:34,Tablet,Direct,4,8,False,False,False,South South
S813310,C101091,MKT2024,2025-01-06 14:03:39,Mobile,Influencer,9,76,True,True,False,South West
S813311,C100634,MKT2004,2025-05-10 10:08:28,Mobile,Affiliate,6,233,True,True,True,South East
S813312,C102185,MKT2004,2025-04-27 04:01:23,Mobile,Affiliate,4,259,False,False,False,North Central
S813313,C101995,,2025-12-14 14:34:29,Mobile,Direct,3,223,0,False,False,South West
S813314,C100952,MKT2015,2025-07-23 20:43:53,Mobile,Paid Search,11,189,False,True,True,South South
S813315,C102278,MKT2017,2025-09-04,Mobile,Paid Social,3,79,False,False,False,North West
S813316,C101866,MKT2000,2025-04-10 03:37:09,Desktop,Paid Social,4,413,False,False,False,North Central
S813317,C101029,MKT2009,2025-12-16 20:11:41,Desktop,Influencer,3,509,False,False,False,South South
S813318,C101025,,2025-09-27 02:01:01,Mobile,Referral,9,121,False,True,True,South South
S813319,C100073,MKT2023,2025-09-22 00:31:58,Mobile,Email,5,384,False,False,False,South West
S813320,C101091,MKT2011,2025-06-25 21:51:00,Mobile,Email,10,350,False,True,True,South West
S813321,C101049,MKT2024,2025-07-29 17:16:54,mobile,Influencer,5,151,True,False,False,South West
S813322,C101966,MKT2027,24/06/2025,Mobile,Paid Search,4,368,False,True,False,South West
S813323,C102080,MKT2000,01/07/2025,Mobile,Paid Social,2,167,False,False,False,North West
S813324,C102299,MKT2017,2025-04-18 12:24:14,Tablet,Paid Social,5,309,False,False,False,South South
S813325,C101888,MKT2023,2025-05-22 07:01:31,Mobile,Email,6,181,True,True,True,North Central
S813326,C100170,MKT2017,2025-10-19 17:34:44,Mobile,Paid Social,6,196,True,False,False,North Central
S813327,C100700,MKT2024,2025-01-26 04:24:01,Mobile,Influencer,4,261,False,False,False,South West
S813328,C100985,,2025-04-02 19:05:49,Mobile,Direct,5,196,True,False,False,North West
S813329,C101990,,2025-07-15 11:22:40,Desktop,Direct,6,190,True,False,False,North Central
S813330,C101848,MKT2003,2025-06-26 18:11:40,Mobile,Email,5,245,False,True,True,South West
S813331,C101813,,2025-03-24 17:13:11,Mobile,Email,4,224,True,False,False,South South
S813332,C100631,MKT2021,2025-06-04 16:38:40,Mobile,Affiliate,10,367,False,False,False,North West
S813333,C100395,,2025-05-31 13:28:26,Mobile,Referral,4,504,False,False,False,North Central
S813334,C102270,,2025-11-20 01:43:19,Mobile,Organic,7,110,False,True,False,South South
S813335,C101281,MKT2030,2025-06-20 21:48:15,Mobile,Display,5,308,False,False,False,South South
S813336,C100842,MKT2005,2025-01-25 09:29:26,Desktop,Paid Social,4,84,True,False,False,North West
S813337,C101866,MKT2008,2025-09-01 05:33:08,Mobile,Paid Social,7,151,False,True,False,North Central
S813338,C101784,MKT2005,2025-10-11 03:06:26,Mobile,Paid Social,6,241,False,True,False,North West
S813339,C101861,MKT2000,2025-03-17 08:46:51,Mobile,Paid Social,5,175,False,True,True,South South
S813340,C100725,MKT2013,2025-01-29 00:45:05,Tablet,Paid Social,5,306,False,False,False,South West
S813341,C101569,MKT2009,2025-08-04 09:37:58,Mobile,Influencer,7,114,False,False,False,North West
S813342,C100092,MKT2002,2025-04-08 04:08:39,Desktop,Paid Search,3,8,True,False,False,South West
S813343,C100161,MKT2014,2025-08-19 14:37:57,Tablet,Paid Search,5,223,False,True,False,South East
S813344,C102320,MKT2005,2025-09-10 05:37:28,Desktop,Paid Social,8,136,False,True,True,South West
S813345,C101066,,2025-12-14 08:41:18,Desktop,Organic,6,273,False,True,True,North Central
S813346,C100141,MKT2002,2025-09-21 10:39:41,Tablet,Paid Search,3,197,True,False,False,South West
S813347,C100753,MKT2011,2025-07-25 22:13:06,Mobile,Email,4,140,True,False,False,South South
S813348,C100214,MKT2003,2025-05-12 04:45:05,Mobile,Email,6,252,True,False,False,South West
S813349,C101901,MKT2029,2025-01-01 14:13:50,Mobile,Paid Search,4,94,False,False,False,South East
S813350,C102010,MKT2017,2025-07-15 03:45:39,Mobile,Paid Social,4,211,False,False,False,North Central
S813351,C101626,MKT2001,2025/09/16,Desktop,Paid Search,4,164,True,False,False,South South
S813352,C102369,MKT2013,2025-01-15 09:20:47,Mobile,Paid Social,3,403,False,False,False,South West
S813353,C101571,MKT2009,2025-01-17 05:24:21,Desktop,Influencer,4,323,False,False,False,South East
S813354,C100123,,08/01/2025,Desktop,Referral,8,21,True,True,True,North West
S813355,C101202,,2025-09-18 13:58:27,Tablet,Referral,3,393,False,False,False,South South
S813356,C100090,,2025-08-28,Mobile,Direct,3,336,False,False,False,South East
S813357,C102293,MKT2008,2025-01-23 07:22:19,Mobile,Paid Social,6,325,False,False,False,South South
S813358,C101604,MKT2032,2025-08-22 03:48:08,Desktop,Paid Search,7,566,False,True,False,North Central
S813359,C101827,MKT2022,2025-05-19 04:32:36,Mobile,Email,3,298,False,False,False,North Central
S813360,C101493,MKT2004,2025-08-13 06:02:56,Tablet,Affiliate,2,208,False,False,False,South South
S813361,C100900,MKT2025,2025-10-29 02:48:44,Mobile,Paid Social,3,189,False,False,False,North West
S813362,C100326,,2025-02-22 11:04:19,Mobile,Email,5,349,False,True,True,South West
S813363,C101292,,2025-12-25 16:08:22,Mobile,Email,6,431,False,True,True,South South
S813364,C101616,MKT2013,2025-08-09 09:53:49,Mobile,Paid Social,6,189,True,False,False,North Central
S813365,C100781,MKT2029,2025-09-27 01:57:51,Mobile,Paid Search,5,327,False,True,True,North West
S813366,C100893,MKT2017,2025-02-05 23:00:16,Mobile,Paid Social,5,156,False,False,False,North Cntrl
S813367,C101722,,2025-09-19 02:50:52,Desktop,Organic,6,335,False,True,False,North Central
S813368,C102078,MKT2028,"Jun 30, 2025",Desktop,Paid Search,6,425,False,True,True,South West
S813369,C100818,MKT2019,2025-10-21 21:57:39,Desktop,Paid Social,2,227,False,False,False,South South
S813370,C101689,MKT2005,2025-11-10 12:09:21,Mobile,Paid Social,6,69,False,True,False,South West
S813371,C100099,MKT2017,2025-06-07 00:10:43,Desktop,Paid Social,5,34,False,False,False,North West
S813372,C100892,MKT2005,2025/09/12,Mobile,Paid Social,5,321,False,True,False,North Central
S813373,C101260,MKT2030,2025-05-28 11:57:50,Mobile,Display,6,302,False,False,False,South West
S813374,C101938,MKT2006,2025-01-19 16:08:02,Mobile,Paid Social,7,319,False,True,True,South West
S813375,C101758,MKT2030,2025-04-15 03:32:25,Mobile,Display,5,336,False,False,False,North Central
S813376,C101462,MKT2001,2025-03-29 17:25:23,Mobile,Paid Search,4,108,True,False,False,North Central
S813377,C101208,MKT2011,2025-11-19 03:23:41,Mobile,Email,3,248,True,False,False,South West
S813378,C102311,,2025-09-21 13:19:54,Mobile,Direct,9,319,False,True,False,North West
S813379,C100482,MKT2003,2025-07-11 12:38:03,Mobile,Email,3,295,True,False,False,South West
S813380,C100256,MKT2000,07-28-2025,Mobile,Paid Social,7,85,False,True,True,South South
S813381,C102302,,2025-01-20 06:59:31,Desktop,Organic,8,190,False,True,True,South West
S813382,C102370,MKT2033,"Dec 09, 2025",Desktop,Display,7,207,False,False,False,South South
S813383,C101907,MKT2025,2025-06-21 07:57:37,Mobile,Paid Social,13,206,False,True,True,North West
S813384,C101876,MKT2007,2025-09-19 00:35:13,Tablet,Influencer,5,138,True,False,False,South South
S813385,C101118,,2025-02-09 04:14:09,Desktop,Direct,3,254,True,False,False,North West
S813386,C101509,,2025-01-04 21:00:09,Mobile,Referral,5,330,True,False,False,South South
S813387,C102189,MKT2017,2025-04-24 01:36:05,Mobile,Paid Social,5,34,False,False,False,South West
S813388,C102389,MKT2028,2025-09-24 13:24:22,Desktop,Paid Search,2,173,False,False,False,North West
S813389,C101213,MKT2023,2025-11-16 14:26:37,Desktop,Email,4,128,True,False,False,South South
S813390,C100395,MKT2013,2025-01-27 11:11:03,Mobile,Paid Social,6,31,False,True,False,North Central
S813391,C102126,MKT2020,2025-09-19 17:27:46,Mobile,Email,6,62,False,True,True,South West
S813392,C100083,MKT2012,2025-11-01 18:46:50,Mobile,Affiliate,2,265,False,False,False,North West
S813393,C100943,MKT2032,05/03/2025,Tablet,Paid Search,3,389,True,False,False,South South
S813394,C101576,MKT2030,2025-11-20 06:29:14,Mobile,Display,4,403,False,True,True,South West
S813395,C101722,MKT2029,2025-01-13 23:34:43,Tablet,Paid Search,4,347,False,False,False,North Central
S813396,C102203,MKT2015,2025-03-16 22:02:23,Mobile,Paid Search,3,280,True,False,False,South East
S813397,C100516,MKT2013,2025-10-16 18:50:35,Mobile,Paid Social,9,8,False,False,False,North Central
S813398,C101243,MKT2006,10-15-2025,Mobile,Paid Social,4,220,True,False,False,North West
S813399,C101997,MKT2011,2025-03-09 06:09:44,Desktop,Email,4,268,True,False,False,North Central
S813400,C101031,MKT2024,2025-02-27 11:56:12,Mobile,Influencer,8,337,False,True,True,North Central
S813401,C101561,MKT2028,24/05/2025,Mobile,Paid Search,5,512,True,False,False,North West
